id;character;origin_dialogue;translated_dialogue
THAV001HF;HF;Are you Miss Gloria Von Gouton?;
THAV002SF;SF;Yes!;
THAV003HF;HF;Well, then these bags and bags of lavender-scented fan mail must be for your beautiful self!;
THAV004SF;SF;Yay!;
THAW001HT;HT;Sorry, no mail for you, ugly girl.;
THAW002ST;ST;Waaaa!;
THAW003FT;FT;Ha ha! In your face, fatty.;
THAX000HF;HF;I'll just step off onto the shore here and say my next line...;
THAX001HF;HF;Waah!;
THAX002FF;FF;You okay down there?;
THAY000HT;HT;Okay, let me just step onto the shore that I'm sure must be here by now...;
THAY002FT;FT;Way to blow you lines, moron.;
THAZ000SF;SF;Sigh, when will my mother ever come take me home from this horrible school for girls?;
THAZ001FF;FF;Do not worry, for I believe I see them floating here now in a magical balloon.;
THAZ002HF;HF;Hey! Pssst!;
THAZ003FF;FF;What?;
THAZ004HF;HF;There's no magic cloud in this set.;
THAZ005FF;FF;Rats. Well, let's just run around happily and maybe no one will notice.;
THAZ006HF;HF;There's no magic cloud on this one either.;
THAZ007FF;FF;Man!;
THAZ008SF;SF;How embarrassing.;
THAZ009SF;SF;Sigh, when will my mother--;
THAZ010HF;HF;Guys, don't bother. No magic cloud.;
THAZ011FF;FF;This play is a mess. I think Becky's lost it.;
THAZ012SF;SF;You know, it's the fans who really suffer when this happens.;
THAZ013FF;FF;Hey, you got a Magic Cloud ready up there?;
THAZ014HF;HF;Uh... don't see one.;
THAZ015FF;FF;Oh man. Well keep dancing, keep dancing!;
THBA000ST;ST;Oh, sigh.;
THBA001FT;FT;Whatever is wrong, little girl?;
THBA002ST;ST;Well, my family has left me alone in a bad, bad place for many years, and I don't know if they will ever come back for me.;
THBA003FT;FT;Ah, don't worry. I'm sure they'll come for you and you'll never have to think of that bad place again, ever.;
THBA004ST;ST;Hey, you're right! I think I see them now!;
THBA007HT;HT;Hello, my dear beloved daughter. We have come back for you. Please come with us and be happy and never think of this terrible, terrible place again!;
THBA008HT;HT;THE END.;
THBC000FT;FT;Hey, cue the magical balloon, moron!;
THBC001HT;HT;Hey, there's no magical balloon on this set, but that won't stop me from jumping down there and kicking your ass so watch it!;
THBC002FT;FT;Grrr.;
THBC004FT;FT;Hold on, girly...;
THBC005FT;FT;Hey, you got the magical cloud ready up there, loser?;
THBC006HT;HT;There's no magic cloud on this set, you old bag.;
THBC007FT;FT;Oooh!;
THBG000FF;FF;Ha ha!;
THBG003SF;SF;I never get tired of doing the maypole!;
THBG004SF;SF;The maypole sure does make me happy.;
THBG005HF;HF;Hey, who's happy?;
THBG006SF;SF;ME!;
THBG007FF;FF;MEEE!;
THBG008SF;SF;We're so lucky!;
THBG009HF;HF;I love May!;
THBG010FF;FF;I love poles!;
THBG011FF;FF;Man, I am going to puke if I have to go around this stupid thing one more time.;
THBG012SF;SF;I hear that! And it's wrapped already! Why are we still walking?;
THBG013HF;HF;Shhh! Happy!;
THBG014FF;FF;Yeah, yeah.;
THBG015SF;SF;Sigh. So lovely.;
THBG016FF;FF;Yes.;
THBG017SF;SF;I'm so lucky.;
THBG018SF;SF;My house is sooo beautiful mother.;
THBG019SF;SF;Isn't it?;
THBG020SF;SF;And you're not jealous, right?;
THBG021SF;SF;Because I am so famous?;
THBG022SF;SF;And you're not so much?;
THBG023SF;SF;I mean, you used to be.;
THBG024SF;SF;Until I came along of course.;
THBG025SF;SF;You're the best mother ever. ;
THBG026FF;FF;Drastic, I tell you!;
THBG027FF;FF;It's going to be horrible.;
THBG028FF;FF;This thing I'm going to do.;
THBG029FF;FF;To myself. And you.;
THBG030FF;FF;I'm not kidding!;
THBG031FF;FF;You think I am kidding, but I am not.;
THBG032FF;FF;Soon you will be the sorry one!;
THBG033FF;FF;Sorry you ran off to Paris.;
THBG034FF;FF;This will hurt you more than it will hurt me. ;
THBG035FF;FF;And it's going to hurt me a lot.;
THBG036FF;FF;Unless I land on my head of course. Then I might not feel anything.;
THBG037FF;FF;Okay, you're running out of time to come back, selfish daughter.;
THBG038FF;FF;You don't have forever!;
THBG039FF;FF;I'll do it this terrible thing!;
THBG040FF;FF;I promise!;
THBG041FF;FF;Like, any second now.;
THBH003FT;FT;Ho ho!;
THBH006ST;ST;Boo hoo!;
THBH007ST;ST;I want to go home!;
THBH008ST;ST;I hate it here.;
THBH009FT;FT;Well, here hates you too!;
THBH010ST;ST;Hagatha home is horrible!;
THBH011ST;ST;Woe is me!;
THBH012ST;ST;I miss my mother!;
THBH013ST;ST;Oh... lament.;
THBH014ST;ST;Woe enrobes my soul.;
THBH015ST;ST;My spirit is ensconced in sorrow.;
THBH016ST;ST;I think I see a sail! Oh, wait... that's a shark fin.;
THBH017ST;ST;Sigh.;
THBH018ST;ST;Why won't she write me? My mother I mean?;
THBH019ST;ST;Her shady and disreputable agent said he'd deliver the letters personally.;
THBH020ST;ST;I'm sure he wants her to get letters from her own child. Even though having that child out of wedlock caused a scandal that almost ruined her career and robbed him of his meal ticket!;
THBH021ST;ST;Siiiiiigh.;
THBH022ST;ST;Man, that mail train trick was mean.;
THBH023ST;ST;Oh, COME ON boat!;
THBH024FT;FT;Oh, my baby's gone.;
THBH025HT;HT;Ha ha! I mean, yes. We will miss her.;
THBH026FT;FT;My baby.;
THBH027HT;HT;Yes.  Bwah ha ha!;
THBH028FT;FT;Oh, poor baby Gloria!;
THBH029HT;HT;Yes.  (snicker.);
THBH030FT;FT;Whenever will I see her again?;
THBH031HT;HT;NEVER! HA HA!  I mean, soon.;
THBH032FT;FT;Oh my poor, poor daughter.;
THBH033HT;HT;(Snicker, snicker!);
THBK000HT;HT;Yon Dragon is a mystical force of the theater. Only the theater itself can affect it!;
THBK001FT;FT;Duh.;
THBL000RA;RA;Hey, there's the hot air balloon I need to get to the catwalks. ;
THBL001RA;RA;Now if I could just get them to do a play that brings it down here, I could ride it up to the catwalks and take care of that Phantom!;
THBN000PT;PT;Heh heh heh...;
THBN002PT;PT;You are not welcome here!;
THBN003PT;PT;This is my sanctuary!;
THBN004PT;PT;Come no closer, or it will be the last thing you do!;
THBN005PT;PT;I am... the Phantom!;
THBN006PT;PT;Bwah ha ha ha!;
THBN007PT;PT;Ha ha ha!;
THBN008PT;PT;I see you down there!;
THBN009PT;PT;Look out below!;
THBN010PT;PT;Watch your step!;
THBN011PT;PT;Break a leg!;
THBN012PT;PT;Ha, just like Gloria's mother!;
THBN013PT;PT;In theater, it's a long way to the bottom.;
THBN014PT;PT;I warned you!;
THBO000PT;PT;How dare you violate the sanctuary of...;
THBO001PT;PT;THE PHANTOM!;
THBO002PT;PT;Stop, or your next step will be your last!;
THBO004PT;PT;Did you think the Phantom was lying?;
THBO005PT;PT;The Phantom is not messing around!;
THBP000PT;PT;Ahhhhhh! Cruel sunlight!;
THBP001PT;PT;Anything but that!;
THBP002PT;PT;Treacherous child, you shall pay for angering... The Phan--;
THBP003RA;RA;Yeah, yeah. Whatever. Now just stay put so I can come punch and unmask you.;
THBQ000RA;RA;Hey!;
THBQ001RA;RA;Guess she really doesn't want to see anyone right now.;
THBR000JA;JA;HA HA HA!;
THBR001JA;JA;HO HO HO!;
THBR002JA;JA;HEH HEH HEH!;
THBR003JA;JA;Your fighting is weak, uninspired, and flat as a pancake.;
THBR004JA;JA;Your moves are derivative and mechanical.;
THBR005JA;JA;Oh, your technique is bland, yet irritating.;
THBR006JA;JA;Ho ho, sad!;
THBR007JA;JA;Tedious!;
THBR008JA;JA;Not good enough!;
THBR009JA;JA;A terrible fighter, not up to the task at hand!;
THBR010JA;JA;Just plain bad!;
THBR011JA;JA;The crowd would have been disgusted, had they managed to stay awake!;
THBR012JA;JA;Ahhhh! That light!;
THBR013JA;JA;Gahhh!;
THBR014JA;JA;Horrible, hot beam of ocular agony!;
THBR015JA;JA;It's like my retinas are being fried in a pan!;
THBR016JA;JA;Why didn't I bring my sunglasses?;
THBR017JA;JA;Ha! Not so fast!;
THBR018JA;JA;You'll pay for that one, brat!;
THBR019JA;JA;Ow!;
THBR020JA;JA;You'll pay for that one, SPOTLIGHT!;
THBR021JA;JA;Take that, wretched regurgitator of the sun!;
THBR023JA;JA;Oh, another spotlight! I thought I got 'em all!;
THBR024JA;JA;I'll give you what I gave your brother over there. Huh? How do you like that!?;
THBR025JA;JA;Ahhhh! Oohhhh! (cough);
THBR026JA;JA;What's the matter? Can't you take a little criticism?;
THBR027JA;JA;Ooohhh ooohohohohhhh...;
THBS000BE;BE;Hey, no time for shenanigans!;
THBS001BE;BE;Thanks, thanks. You're right. I should get a grip.;
THBS002BE;BE;Yes, thanks.;
THBS003BE;BE;Alright already! I'm calm! One more hit and you're a dead man!;
THBS004BE;BE;Hey, I only let my Chiropractor do this. Do you have a license? ;
THBS005BE;BE;Put me down!;
THBS006BE;BE;Wait, why am I stressed out? I forget.;
THBS007BE;BE;Huh.;
THBS008BE;BE;Oh, must have been nothing.;
THBS009BE;BE;Guess I can just relax and--;
THBS010BE;BE;Oh my god. How long was I out? What did I miss? ;
THBS011BE;BE;Oh, what a disaster!;
THBS012BE;BE;Hot flash! Hot flash! Must be another panic attack!;
THBS013BE;BE;Keep cool Becky, keep cool. ;
THBS014BE;BE;Ahhhh...;
THBS015BE;BE;Hey, why don't you go make yourself useful and put that candle in one of the spotlights up there!;
THBT000BT;BT;Hey, watch it or I'll call security!;
THBT001BT;BT;My spirits are so low, they cannot be lifted. How sad is that?;
THBT002BT;BT;Huh? Where am I? What is that terrible crying noise?;
THBT003BT;BT;Thanks kid, but the problem isn't that my fire has gone out.;
THBT004BT;BT;The problem is I AM Gloria's fire, and I REFUSE to go out. On stage, that is.;
THBT005BT;BT;Ah ha! You found a candle! Excellent!;
THBT006BT;BT;Now go put that in one of the spotlights above the stage, and we might have a show on our hands.;
THBT007RA;RA;Becky, can you hear me?;
THBT008BT;BT;Ahhhh! That's so loud.;
THBT009RA;RA;Must be out of range.;
THBT010BT;BT;What? I can't hear anything now.;
THBU000JA;JA;Ha! Hahaha! Reinforced balcony! A must for any critic!;
THBU001RA;RA;Any fat critic.;
THBU002JA;JA;Gosh! This play is fantastic!;
THBU003JA;JA;The sets, the acting, the songs, all top notch!;
THBU004JA;JA;All other theaters should be burned, all other actors shot, all other playwrights should have their fingers chopped off, for there is no need for any other theater, other than this fine play.;
THBU005JA;JA;Oh god. What am I saying? ;
THBU006JA;JA;I hope no one heard that.;
THBU007JA;JA;EEK! A candle! Get it away from me!;
THBU008JA;JA;Oh, sorry. I thought that it was lit.;
THBV000RA;RA;Okay, stay right there. I'm going to come over and unmask you now.;
THBV001PT;PT;I'm a little tea pot, short and stout.;
THBV002PT;PT;Here is my handle. Here is my spout.;
THBV003PT;PT;Just kidding! I AM THE PHANTOM!;
THBV004PT;PT;Hey, where you going with that. You don't need that.;
THBV005PT;PT;Why don't you just throw that down, before you burn yourself.;
THBW000JA;JA;I'll give you all good write-ups in the review if you KILL THAT KID WITH THE GOGGLES!;
THBW001JA;JA;Kill him! Get him!;
THBW002JA;JA;Kill him before he gets over here.;
THBX000RA;RA;Sing, birdie!;
THBX001FF;FF;La la la!;
THBX002FF;FF;Ow! Ha ha ha! Tweet!;
THBX003FF;FF;Hey! Tweet! Let go!;
THBX004FF;FF;Tweet tweet!;
THBX005FF;FF;Oh, god. What is a simple fish like me doing so high out of water?;
THBX006FF;FF;Soon I will be dead from lack of water!;
THBX007FF;FF;But I am still happy. Tweet!;
THBY000FT;FT;Get bent.;
THBY001FT;FT;Ow! Hey, I'm going to peck your eyes out!;
THBY002FT;FT;Knock it off! You'll tangle my strings!;
THBY003FT;FT;O I been on the sea for many a year...;
THBY004FT;FT;And I've ate me some whale, and I drank me some beer.;
THBY005FT;FT;I punched me a shark, and I tapped me a keg.;
THBY006FT;FT;And I carved up me name on the captain's wood leg.;
THBY007FT;FT;Ahhh! God I hope I die soon! This really, really hurts! Ow! Oh, man! It's so hot! Ow!;
THBY008RA;RA;Nah, I couldn't hold a candle to that. Heh heh heh.;
THBZ000RA;RA;Good boy!;
THBZ001HF;HF;Ruff! Ruff!;
THBZ002HF;HF;Ow! Too ruff!;
THBZ003HF;HF;Ruff! Yay! We're going for a ride! Ruff!;
THBZ004HF;HF;Man, I hate that tail! Arrrrr!;
THBZ005HF;HF;Ow! Ow! Ow! On fire! Ruff! Ow! Ow! Hot!;
THCA000HT;HT;You're dead, buddy!;
THCA001HT;HT;Ow! ;
THCA002HT;HT;Son of a--;
THCA003HT;HT;Grrrr! Grrr!;
THCA004HT;HT;Ahh! I hate thistles and dogs! Kill all thistles and dogs!;
THCA005HT;HT;What the-?!  Holy! Crap! It's--ooh!--I get!--Ow!  Woo! Woo! Ow!  I hate this hot.;
THCB000RA;RA;That Dragon looks pretty fierce. I wonder who can slay such a beast?;
THCB001RA;RA;Die! I slay thee with my mighty blast of PSI!;
THCC000RA;RA;Hey, what part are you playing!;
THCC001SF;SF;I am playing the part of Gloria Von Gouton, once famous star of stage and screen.;
THCC002SF;SF;Ow! Ha ha! Watch it! Ha ha!;
THCC003SF;SF;Weee! Yay! Ha ha ha!;
THCC004SF;SF;Oh no, I forgot my lines!;
THCC005SF;SF;Becky's going to kill me!;
THCC006SF;SF;Concentrate. Focus.;
THCC007SF;SF;I am a happy flower. I am a happy flower.;
THCC008SF;SF;Ahhh. Much better.;
THCC009SF;SF;Hot! Ow! Ha ha ha! I don't remember this part in the play! Ow! Ha ha!!;
THCD000ST;ST;I am playing the part of young Gloria Von Gouton, sent away from home by her mother, and her shady manager. Can't you tell, jerk?;
THCD002ST;ST;You'll never work in this town again, jerk!;
THCD003ST;ST;Ahhhh!;
THCD004ST;ST;Ahhhh! I've always hated you guys!;
THCD005ST;ST;Ahhhh! This sucks! It's so hot! Man oh man! Ow! Ow! Ow! It's so hot!;
THCE000FF;FF;I am playing the part of Gloria's washed up and embittered mother!;
THCE004FF;FF;I hope no one else notices!;
THCE005FF;FF;Okay, just fake it. ;
THCE006FF;FF;Say something happy!;
THCE007FF;FF;Oh, I am so happy and I've not forgotten my lines! La di da!;
THCE008FF;FF;Ahhh. Phew. Okay, I don't think anyone noticed. Thank you, improv class!;
THCE009FF;FF;Hot! Ow! Ha ha ha! This costume isn't fire retardant! Ow! Ha ha!!;
THCF000FT;FT;Duh, I'm one of Gloria's mean schoolmates, at Hagatha home. Or else I'm her mother. Wait what set am I on? Ah who cares?;
THCF002FT;FT;I will drop you like a sack of dirt, you try that again!;
THCF004FT;FT;Ahhhh! You guys have always been against me!;
THCF005FT;FT;Ahhhh!  It's so hot! Wow I am hating this! Wow! Ow!;
THCG000HF;HF;Well, I have a lot of walk on bits. Oh, and sometimes I do the mail boat guy. It's a small part, but my agent says this is going to be my year!;
THCG001HF;HF;Ow! Ha ha! Hey, careful there! Somebody could get hurt! Ha ha!;
THCG004HF;HF;This is why I don't get better parts!;
THCG005HF;HF;Man, what a terrible thing to say.;
THCG006HF;HF;I have to be more positive!;
THCG007HF;HF;Oh that's right! I'm a happy flower!;
THCG008HF;HF;Hot! Ow! Ha ha ha! I hope I don't die because then the theater would really be inconvenienced. Ow! Ha ha!!;
THCH000HT;HT;None of your business. Sometimes I'm Mean Schoolgirl Number 1. Sometimes I'm the Shady manager. Right now I'm just really irritated. With you.;
THCH002HT;HT;Get off the stage!;
THCH004HT;HT;Ahhhh! I want better parts! You guys are all in my way!;
THCH005HT;HT;Ahhhh! Hot hot hot! Burning sensations! Pain! Aye aye aye! Wow! Ow!;
THCO000SF;SF;Oww!;
THCI000RA;RA;I think Becky's not telling me the whole story. ;
THCI001RA;RA;I should go give her a piece of my mind.;
THCJ000RA;RA;Maybe I should come back later when he's not sleeping. He looks too mean to wake up.;
THCK000BT;BT;Hey! Careful!;
THCK001BT;BT;That was a gift from the prince of Romania!;
THCK002BT;BT;The fans gave me that!;
THCK003BT;BT;The President gave me that to keep me quiet about our affair!;
THCK004BT;BT;Please, you're making a mess!;
THCK005BT;BT;I could have sold that online for a lot of money!;
THCK006BT;BT;Oh go ahead. I don't want any mementos of my failed career anyway!;
THCL000RA;RA;Jasper really did a number on this spotlight. I'm going to have to use another one.;
THCL001RA;RA;Looks like it needs a candle to work.;
THCL002RA;RA;Now... how can I light that candle?;
THCM000RA;RA;Gloria must be in a good mood now.;
THCM001RA;RA;Ooh, I'll bet Gloria is in a bad mood now;
THCN000BE;BE;Hey there kid. What are you doing back here?;
THCN001RA;RA;Well, you know. It's always good to come back to the stage once in a while to make sure you still know how to act.;
THCN002RA;RA;So why isn't the big Bonita number playing?;
THCN003BE;BE;Oh, Bonita's gone.;
THCN004RA;RA;What? Oh no...;
THCN005BE;BE;Oh, no no no, it's good. We had an amazing sixty week run, three sold-out performances a day, and now she's just on a quick vacation before taking the show on the road.;
THCN006BE;BE;So the company and I are just practicing some of the old material to get ready for the tour.;
THCN007BE;BE;Let me know if you want to run some lines or something!;
THCN008RA;RA;Okay!;
THCN009BE;BE;La di, da da..;
THCN010BE;BE;Mmm mmm mmm...;
THCN011BE;BE;Doo-do, doo do doooo...;
THCN012BE;BE;Mmm mmm doo...;
THCN013BE;BE;La la, la de dum...;
THZA000TO;TO;Doing a great job, Becky!;
THZA001TO;TO;Where do I find a script?;
THZA002TO;TO;They need you on stage right away for your big number!;
THZA003TO;TO;So, are you ready for your big number?;
THZA004TO;TO;Is there any way I can get you to take the stage?;
THZA005TO;TO;Now you see, that performance is exactly why we need to practice.;
THZA006TO;TO;The show must go on!;
THZA007TO;TO;Hey, why do you have to be so hard on Bonita?;
THZA008TO;TO;Alright, later, you old gas bag.;
THZA009TO;TO;Becky, can we see the "Knight of Joy" again?;
THZA010TO;TO;"The Day the Mail Boat Finally Came" needs another run-through, I think.;
THZA011TO;TO;Let's do "Goodbye Hagatha Home" once more, okay?;
THZA012TO;TO;I haven't seen any plays. How do I see a play?;
THZA013TO;TO;You're not scared of that Phantom are you?;
THZA014TO;TO;So, you're not going out on stage?;
THZA015TO;TO;So, who's that crying?;
THZA016TO;TO;I'll leave you alone now.;
THZA017TO;TO;Bonita's just trying to lighten things up around here!;
THZA018TO;TO;If you can't say something nice, don't say anything at all.;
THZA019TO;TO;If you hate the show so much, why don't you just leave?;
THZA021TO;TO;/AButton/Jump in;
THZA022TO;TO;/BButton/Come back later;
THZF000TO;TO;Punch switch to change moods.;
THZZ000TO;TO;HAGATHA HOME FOR GIRLS;
THZZ001TO;TO;Mother. Suicide.;
THZZ002TO;TO;Foul!;
THZZ003TO;TO;Vulgar!;
THZZ004TO;TO;Awkward!;
THZZ006TO;TO;Strained!;
THZZ007TO;TO;Tired!;
THZZ008TO;TO;Witless!;
THZZ009TO;TO;Shallow!;
THZZ010TO;TO;Stale!;
THZZ011TO;TO;Crude!;
