id;character;origin_dialogue;translated_dialogue
GLAO002FO;FO;Let's go to the graveyard!;
GLAO003FO;FO;That is the worst road crew disguise I have ever seen.;
GLAO004FO;FO;But if it works for them, it should work for us. We just gotta hold up one of those signs.;
GLAO005FO;FO;Hmmm. Looks like we'll need some flowers as a disguise.;
GLAO006FO;FO;To the Arboretum!;
GLAO007RA;RA;The what?;
GLAO008FO;FO;The plant place. It's like a garden, but more shrubby and scientific.;
GLAO009FO;FO;Let's search this place for flowers.;
GLAO010FO;FO;If you used Clairvoyance on the that crow feather, you might get a birds-eye view of the situation.;
GLAO011FO;FO;You could probably burn those big vines off that mausoleum.;
GLAO012FO;FO;Let's get inside that mausoleum!;
GLAO013FO;FO;We have to find a way through the sewers to the Book Depository.;
GLAO014FO;FO;I'll bet if we could see what that G-Man sees, we would know the right combination.;
GLAO015FO;FO;I forgot the combo. If you forgot it too, we're going to have to make that G-Man come out again.;
GLAO016FO;FO;I can't see a thing.;
GLAO017FO;FO;Try your Clairvoyance on those security cameras. I'll bet they can see in the dark.;
GLAO018FO;FO;Looks like they got a sniper. If you time it right, your shield should get you through there.;
GLAO019FO;FO;Use your Clairvoyance on one of those helicopters and we'll be able to search for the Milkman from the air.;
GLAO020FO;FO;That telephone would be a good disguise for getting up to those phone company wires.;
GLAO021FO;FO;Ever play doorbell ditch?;
GLAO022FO;FO;Let's make sure we're out of sight before she makes it to the door. ;
GLAO023FO;FO;And when she opens it, take her out!;
GLAO024FO;FO;You can't see in the dark but she can!;
GLAO025FO;FO;Clairvoyance will let you see what she sees!;
GLAO026FO;FO;Shoot those exploding cookie boxes.;
GLAO027FO;FO;And turn on your shield when you see her throwing stuff at you!;
GLAP000FO;FO;Let's go back to the dressing rooms and see if we can't get this Bonita person to take the stage.;
GLAP001FO;FO;Somewhere in that storage room is a candle that we need.;
GLAP002FO;FO;Let's put this candle in that spotlight so the show can begin!;
GLAP003FO;FO;Well, I think you should go talk to that blowhard up in the balcony and give him a piece of your mind.;
GLAP004FO;FO;...and see if he knows anything.;
GLAP005FO;FO;Let's give this script to Becky and see if it's any good.;
GLAP006FO;FO;I wonder if those prop doors on the set really work?;
GLAP007FO;FO;I'll bet if you punched that strange spotlight with the faces on it, you could change what's going on on stage.;
GLAP008FO;FO;We have to get up to the catwalks and get rid of that Phantom character.;
GLAP009FO;FO;I'll bet the right script played on the right set would do it!;
GLAP010FO;FO;Let's take that prop magic cloud elevator thing up to the catwalks.;
GLAP011FO;FO;Those spotlights couldn't find you if you were invisible.;
GLAP012FO;FO;Let's turn a light on this guy so we can see who he is.;
GLAP013FO;FO;Let's float up to the catwalks and blind him with those spotlights so he'll let down his guard.;
GLAP014FO;FO;Zig zag on the way up to avoid the fat man's attacks.;
GLAQ000FO;FO;Well, we'll never get our troops over that river while the bridge is out.;
GLAQ001FO;FO;We need to get a Carpenter to fix it!;
GLAQ002FO;FO;If I were there I would use Telekinesis to move the game pieces around.;
GLAQ003FO;FO;You can't win a war without soldiers. ;
GLAQ004FO;FO;Let's go see if we can sign up a standing army.;
GLAQ005FO;FO;Put our Militiaman next to Napoleon's soldier piece so they can fight!;
GLAQ006FO;FO;Ooh, we gotta get that guy some money before he'll fight.;
GLAQ007FO;FO;Heh heh! Let's ransack Fred's parlor!;
GLAQ008FO;FO;We gotta go through that building over there and find that guy's Musket!;
GLAQ009FO;FO;Okay, we just gotta get that drawbridge down, and get a Hearty Knight to storm Napoleon's stronghold and we'll win.;
GLAQ010FO;FO;We gotta get some fancy food for that fat guy to eat.;
GLAQ011RA;RA;You didn't even see him. How do you know he's fat?;
GLAQ012FO;FO;He sounds fat.;
GLAQ013FO;FO;Why don't you TK a pail on top of em? That will slow 'em down.;
GLAQ014FO;FO;We're going to have to infiltrate the grounds of the stronghold and see if we can't get the drawbridge down for fatty. ;
GLAR000FO;FO;Buy all the paintings you can, and look for hooks to hang them on.;
GLAR001FO;FO;And for crying out loud STAY OFF THE STREET.;
GLAR002FO;FO;You can't outrun that bull. You're going to have to sneak around on side streets.;
GLAR003FO;FO;Maybe you can hide out in a window if those ladies don't see you coming. ;
GLAR004FO;FO;Throw a confusion grenade at that Bull. That should buy you some time.;
GLAR005FO;FO;You can TK those spears into that bull, well, see if that slows him down.;
GLAR006FO;FO;Man, get those spears out of Edgar's back! What kind of friend are you?;
GLAR007FO;FO;And see if you can confuse that Matador.;
GLAR008FO;FO;While that Matador thinks he's a bull, he's probably vulnerable like a bull.;
GLAR009FO;FO;Try sticking him with those barbed poles.;
GLAR010MA;MA;Banderillas! Use the word!;
GLAS000FO;FO;You have to TK rubble against rubble!;
GLAS001FO;FO;Break a hole big enough in the first ring so you can get in and set fire to the inner ring.;
GLAS002FO;FO;Then TK a hunk of masonry right on that idiot's brain!;
GLAT000FO;FO;Follow that kid! Don't let him get hurt while your brains are connected!;
GLAT001FO;FO;Use your TK to grab those bunnies! Or try confusing them! ;
GLAT002FO;FO;You can't kill those knife throwers. And somebody's already ripped their arms off, but you can swing on their knives once they're stuck in the board.;
GLAT003FO;FO;Next time his cleaver gets stuck in the ground, run up his arm and punch him in his fat head.;
GLAT004FO;FO;Listen to your father! Keep moving or you're going to drown!;
GLAT005FO;FO;Okay, do NOT run up the flaming arms. ;
GLAT006FO;FO;Hmm. Try TKing some of your Dad's flaming clubs into the butcher.;
GLAT007FO;FO;And then, if he ends up, say, curled up in agony, THEN you can punch him in his fat head.;
GLAT008FO;FO;Yeah, put your head between your legs and kiss your ass good bye!;
GLAT009FO;FO;Hang onto that power your dad gave you, because it's the only chance we've got.;
GLAU000FO;FO;Don't turn up your nose at recycling. You gather up those PSI Cards, and get yourself some Cores, and come down to my lab and we'll rank you up quick!;
GLAU001FO;FO;Maybe if you were a higher rank, you could get some PSI powers that could help you out.;
GLAU002FO;FO;You can rank up if you collect more figments, sort more emotional baggage, or collect more mental cobwebs.;
GLAU003FO;FO;Not much to do here except clean up all the cobwebs, collect all the figments, and get any vaults that are left.;
GLAV000CO;CO;(emotional sobs);
GLRE000SA;SA;I don't have time for this!;
GLRE001BT;BT;Oww!;
GLZG035TO;TO;To view this MEMORY again, check out the MEMORIES page in your JOURNAL. /Journal/;
GLZG033TO;TO;...after class, of course.;
GLZG034TO;TO;This is a Psychic Arrowhead.  Its raw energy will contribute value to your Arrowheads in small amounts, but I think you'll find they add up over time!;
GLZB018TO;TO;Ranger Ford's Scavenger Hunt;
GLZE036TO;TO;Find 8 items, and you'll be promoted 4 Ranks.;
GLZE037TO;TO;Find the other 8, and get promoted 6 more Ranks!;
GLZB019TO;TO;Gold Doubloon;
GLZD101TO;TO;What were Spanish explorers doing in this valley two hundred years ago? How did they get their boats over the hills and into Lake Oblongata which, at that time, did not even exist? Why did they leave their doubloons here, and why has no person found this one though it has been floating in midair all this time? These are just some of the many unanswered riddles held within this mysterious coin.;
GLZB020TO;TO;Eagle Claw;
GLZD102TO;TO;Eagle Claw Soup is surprisingly tangy, and promotes the growth of strong fingernails.;
GLZB021TO;TO;Diver's Helmet;
GLZD103TO;TO;Thick helmets like these have been used to protect those who dive in Lake Oblongata, not from the increase in water pressure, but from the hideous creature that is rumored to live in the lake (but is, of course, just an old legend).;
GLZB022TO;TO;Psychonauts Comic #1;
GLZD104TO;TO;The thrilling Origin Issue in which the Psychonauts get their name and design their first costumes. Also introduces the character of "Clyde the Cautious Cougar" who teaches firestarting safety.;
GLZB023TO;TO;Cherry Wood Pipe;
GLZD105TO;TO;This style of pipe was common among more fashion-conscious loggers in the early part of this century, until a high frequency of logger-initiated forest fires led to a mandatory, industry-wide switch to chewing tobacco, and later, bark-flavored chewing gum.;
GLZB024TO;TO;Turkey Sandwich;
GLZD106TO;TO;Possibly the most famous of all poultry-based sandwiches, second only to its more glamorous sister, the Chicken Salad Sandwich. The Turkey Sandwich holds a special place in the hearts of food lovers everywhere who crave something that's like Chicken, but not.;
GLZB025TO;TO;Voodoo Doll;
GLZD107TO;TO;Years ago someone thought it would be a fun craft project at camp to make voodoo dolls. We would have fired that teacher had they not ended up in the hospital. If you find one of these dolls PLEASE do not remove and reinsert ANY of the pins.;
GLZB026TO;TO;Miner's Skull;
GLZD108TO;TO;In the early days of the Psitanium rush, prospectors and miners came from all over to hunt the mysterious "Whispering Rock" so plentiful in this valley. Some were killed in mining accidents, some in claim disputes, but many were simply driven mad by the powerful mineral, and wandered off into the mines, never to be seen again--except for their creepy, bearded heads.;
GLZB027TO;TO;Pirate Scope;
GLZD109TO;TO;Telescopes like this were once popular among area pirates, until they learned that they could see farther by using Clairvoyance on bird feathers.;
GLZB028TO;TO;Golden Acorn;
GLZD110TO;TO;Adult squirrels will often coat a regular acorn with a mucilaginous secretion that gives it a shiny, "golden" coat. This sparkly trinket is used to attract possible mates. Warning: do not eat.;
GLZB029TO;TO;Glass Eye;
GLZD111TO;TO;I am always losing mine around camp. If you find one please don't scratch it, because I'm running out of spares.;
GLZB030TO;TO;Condor Egg;
GLZD112TO;TO;The rare and beautiful Condor Egg. Condors were once plentiful in this valley, but their numbers have been decimated by modern hazards such as power lines, telekinetic grizzly bears, and poachers stealing the eggs out of their nests.;
GLZB031TO;TO;Fertility Idol;
GLZD113TO;TO;Wasps love fertility idols. Everybody knows it. No one knows why. But it must work because look at how many of them there are!;
GLZB032TO;TO;Dinosaur Bone;
GLZD114TO;TO;Enormous, carnivorous, and Psychically mutated, one thing for sure you can say about the valley's prehistoric inhabitants: we are glad they're dead. Nobody wants to see levitating velociraptors. SCARY.;
GLZB033TO;TO;Fossil;
GLZD115TO;TO;Bringing day old chicken pot pie from the cafeteria doesn't count! I've been fooled twice already, but from now on, you kids better have the real McCoy!;
GLZB034TO;TO;Gold Watch;
GLZD116TO;TO;Time. The enemy of us all. Hold a watch to your ear and listen. Tick tock, tick tock... those are the hoof beats of the Reaper's pale horse. "Half past eight, he's at your gate. Quarter to four, a knock on the door." Unwinding is the mortal coil that drives the gears to tick and toil, until at last, it rests, unwound, and we lay silent in the ground.;
GLZG017TO;TO;Your JOURNAL is a great place to see what you've done so far, and plan what you're going to do next. You can use it to SAVE and LOAD your progress, change your OPTIONS, and there's a helpful MAP in the back! Press /StartButton/ to open your JOURNAL.;
GLZG018TO;TO;Use the LEFT /Joystick/ or /DPad/ to navigate the Journal.;
GLZG019TO;TO;On this page, you can see what you've collected in the current area. Make sure to come back here after you've collected some FIGMENTS, so you can look at them up close with the FIGMENT VIEWER option.;
GLZG020TO;TO;This page shows how you're doing in the bigger scheme of things. Also, once you get your SCAVENGER HUNT LIST, this is where you'll keep it.;
GLZG021TO;TO;This page automatically remembers what tasks you're working on. If you're ever unsure what to do next, come back here to jog your memory.;
GLZG022TO;TO;Once you've cracked open a MENTAL VAULT, you'll store the memories you find in here. Come back and watch them as many times as you'd like.;
GLZG023TO;TO;This handy map shows the layout of the camp. Your position is marked with a /RedTriangle/. The next place you should go is marked with a /MapHighlightMark/. If you ever feel like you don't know where to go, come on back and check out your map!;
GLZA004TO;TO;Yes, I want to go back to the real world that badly.;
GLZA005TO;TO;Agent Cruller. Do you have any advice on the current situation?;
GLZA006TO;TO;Airplanes can be a pain, can't they?;
GLZA007TO;TO;Can I change the color of my Levitation ball?;
GLZA008TO;TO;Did you know that this camp has a bear problem?;
GLZA009TO;TO;Have you ever been confused by a rat?;
GLZA010TO;TO;Have you ever been grabbed by a sucker fish?;
GLZA011TO;TO;Have you ever seen a plant with eyes and teeth?;
GLZA012TO;TO;Hellish bunnies spewed forth from meat grinders? Ring a bell?;
GLZA013TO;TO;How do I kill that armless guy with the swords in his mouth?;
GLZA014TO;TO;How do you fight censors?;
GLZA015TO;TO;How would you really kill a big walking snail with a cannon?;
GLZA016TO;TO;I need to regroup back at HQ.;
GLZA017TO;TO;I've got these little thistle girls attacking me.;
GLZA018TO;TO;In Lungfishopolis, I'm really big, but there are these tanks...;
GLZA019TO;TO;Need your analysis on a hostile.;
GLZA020TO;TO;Never mind.;
GLZA021TO;TO;Nothing more to report at this time.;
GLZA022TO;TO;That Cobra wrestler resists attacks.;
GLZA023TO;TO;That Tiger wrestler's got a mean pounce.;
GLZA024TO;TO;The Dragon wrester has this roar that glues me to the floor.;
GLZA025TO;TO;The crayfish in the lake are bigger than what we got back home.;
GLZA026TO;TO;There are these mean little Harpies in Gloria's mind…;
GLZA027TO;TO;These hell-hounds keep setting me on fire.;
GLZA028TO;TO;Two words: Ca-caw.;
GLZA029TO;TO;Were you watching those Electro Trucks?;
GLZA030TO;TO;What about a really big turret with shots you couldn't dodge?;
GLZA031TO;TO;What about the really big, burly censors?;
GLZA032TO;TO;What about those censors that shoot stuff?;
GLZA033TO;TO;What about those creepy guys who pull you under ground?;
GLZA034TO;TO;What do you do when you hear a cougar?;
GLZA035TO;TO;What if there's, like, a million, tiny censors. All over you.;
GLZA036TO;TO;Yes!;
GLZA037TO;TO;You've been very helpful. That's all I need.;
GLZB000TO;TO;PSI Challenge Marker;
GLZC000TO;TO;New PSI power at rank 10!;
GLZC001TO;TO;New PSI power at rank 20!;
GLZC002TO;TO;New PSI power at rank 30!;
GLZC003TO;TO;Big powerup at rank 40!;
GLZC004TO;TO;Stuff at rank 50!;
GLZC005TO;TO;More stuff at rank 60!;
GLZC006TO;TO;Lots of stuff at rank 75!;
GLZC007TO;TO;You are never going to get to rank 100!;
GLZD000TO;TO;Find Edgar's Secret Garden.;
GLZD001TO;TO;Return the four queens to Edgar.;
GLZD002TO;TO;Learn how to Confuse People.;
GLZD003TO;TO;Sort 4 Pieces Emotional Baggage.;
GLZD004TO;TO;Whispering Rock Psychic Summer Camp;
GLZD005TO;TO;Kids' Cabins;
GLZD006TO;TO;Reception Area;
GLZD007TO;TO;Campgrounds Main;
GLZD008TO;TO;Boathouse and Beach;
GLZD009TO;TO;Lodge;
GLZD010TO;TO;GPC & Wilderness;
GLZD011TO;TO;Ford's Sanctuary;
GLZD012TO;TO;Sasha's Underground Lab;
GLZD013TO;TO;Coach Oleander's Basic Braining;
GLZD014TO;TO;Obstacle Course 1;
GLZD015TO;TO;Obstacle Course 2;
GLZD016TO;TO;Obstacle Course Finale;
GLZD017TO;TO;Brain Tumbler Experiment;
GLZD018TO;TO;The Woods;
GLZD019TO;TO;The Brain Tank;
GLZD020TO;TO;Sasha's Shooting Gallery;
GLZD021TO;TO;Milla's Dance Party;
GLZD022TO;TO;The Lounge;
GLZD023TO;TO;The Race;
GLZD024TO;TO;The Party;
GLZD025TO;TO;Lair of the Lungfish;
GLZD026TO;TO;Lungfishopolis;
GLZD027TO;TO;Kochamara;
GLZD028TO;TO;Thorney Towers Home for the Disturbed;
GLZD029TO;TO;Grounds;
GLZD030TO;TO;Lower Floors;
GLZD031TO;TO;Upper Floors;
GLZD032TO;TO;The Lab of Dr. Loboto;
GLZD033TO;TO;Ruins;
GLZD034TO;TO;The Milkman Conspiracy;
GLZD035TO;TO;The Neighborhood;
GLZD036TO;TO;The Den Mother;
GLZD037TO;TO;Gloria's Theater;
GLZD038TO;TO;The Stage;
GLZD039TO;TO;The Catwalks;
GLZD040TO;TO;Confrontation;
GLZD041TO;TO;Waterloo World;
GLZD042TO;TO;Black Velvetopia;
GLZD043TO;TO;Running Against the Bull;
GLZD044TO;TO;Edgar's Sanctuary;
GLZD045TO;TO;Tiger;
GLZD046TO;TO;Eagle;
GLZD047TO;TO;Dragon;
GLZD048TO;TO;Cobra;
GLZD049TO;TO;Matador's Arena;
GLZD050TO;TO;Meat Circus;
GLZD051TO;TO;Tent City;
GLZD052TO;TO;Return Cards;
GLZD053TO;TO;Follow Unfamiliar Animal Entity.;
GLZD054TO;TO;Defeat that big monster I saw.;
GLZD055TO;TO;Earn Marksmanship Merit badge from Sasha.;
GLZD056TO;TO;Blast the lamps!;
GLZD057TO;TO;Blast the lamps in sequence.;
GLZD058TO;TO;Shoot the censor.;
GLZD059TO;TO;Man that guy is mean looking. Well, not for long!;
GLZD060TO;TO;Man, this is going to take forever at this rate! There has GOT to be a way to make to make the censors come out faster!;
GLZD061TO;TO;Shut down all leaky valves crib face.;
GLZD062TO;TO;This bed is a mess. There are censors coming out of all these pipes. If I shoot the locks off the valves, I should be able to shut down the leaks.;
GLZD063TO;TO;Shut down all leaky valves at the mobile face.;
GLZD064TO;TO;Shut down all leaky valves at the shoe shop.;
GLZD065TO;TO;This face is an even bigger mess than the last. And it smells like feet. Lots of valves to shut down here.;
GLZD066TO;TO;This looks like censor HQ. If I shut down these valves, I should be just about done.;
GLZD067TO;TO;DESTROY MEGACENSOR!!!;
GLZD068TO;TO;Okay, now that I know how to PSI Blast, I should really go back into that nightmare and teach those censors a lesson.;
GLZD069TO;TO;Get up to the top of that tower and save Dogen!;
GLZD070TO;TO;I should go ask Mr. Cruller for a canoe so I can see Agent Vodello out on her dock.;
GLZD071TO;TO;Earn Levitation Merit Badge from Milla.;
GLZD072TO;TO;Get up to the top floor of this crazy club.;
GLZD073TO;TO;Seems like all the cool stuff is going on up there. Time to levitate.;
GLZD074TO;TO;Beat stupid Bobby Zilch in the Levitation race.;
GLZD075TO;TO;Float up the bubble vents to switch on the big fan.;
GLZD076TO;TO;Those bubbly vents on the side of the room could probably help me get up to the switch at the top.;
GLZD077TO;TO;Float through the hoops to open the door to the party room.;
GLZD078TO;TO;I can float up and down in the center of the room to get those rings spinning. And then after that, I swear, no more jumping through hoops.;
GLZD079TO;TO;Okay, I can punch, I can shoot, I can fly. Time to put an end to this Brain Tumbler nightmare once and for all!;
GLZD080TO;TO;Destroy the Blueprint Brain Tank!;
GLZD081TO;TO;He wants to kidnap psychic children and use their brains as weapons in a secret army of his own creation. Not on my watch, Shorty.;
GLZD082TO;TO;Unkidnap Lili.;
GLZD083TO;TO;Girlfriend or not girlfriend (and I think right now it would be rushing things to say GIRLFRIEND) I really should save her.;
GLZD084TO;TO;Find Lili.;
GLZD085TO;TO;Track the Hideous, Hulking Lungfish.;
GLZD086TO;TO;I think I see some glowing footprints up ahead. They might lead to Lili, who I care a lot about, like a buddy.;
GLZD087TO;TO;Beat the Hideous, Hulking Lungfish.;
GLZD088TO;TO;Enter the Mind of the Lungfish.;
GLZD089TO;TO;Free Political Prisoners.;
GLZD090TO;TO;Disable Force field.;
GLZD091TO;TO;Disable second force field.;
GLZD092TO;TO;My new years resolution is to try to protect these guys better. Otherwise the entire resistance will  soon be vaporized.;
GLZD093TO;TO;Secure the Harbor.;
GLZD094TO;TO;I need to destroy all these planes, tanks, beam-cannon trucks, and Iron Lungs before those ships will dock in the harbor so I can get across.;
GLZD095TO;TO;Scale Kochamara Tower.;
GLZD096TO;TO;Win Duel against Kochamara.;
GLZD097TO;TO;Get into Asylum.;
GLZD098TO;TO;This guard is no help. Hmmm... or is he?;
GLZD099TO;TO;Become a Psychonaut.;
GLZD100TO;TO;I saw the missing playing cards when I rode into town. I've got to dodge that bull and work my way up the main road to get them, and then give them back to Edgar!;
GLZE001TO;TO;Hold /LeftFlipper/ to lock your mental focus on an object.;
GLZE002TO;TO;Hold down /BlackButton/ to set fire to the targeted object.;
GLZE003TO;TO;Hold down /BlackButton/ while facing target.;
GLZE004TO;TO;Release /BlackButton/ to throw.;
GLZE005TO;TO;Use /Joystick/ to aim your toss.;
GLZE006TO;TO;You just collected enough PSI Cards to make another PSI Challenge Marker!;
GLZF000TO;TO;Punch vault to open.;
GLZG000TO;TO;Raz is holding an object in his hand. To use a handheld object with someone, walk up to them and press /YButton/;
GLZG001TO;TO;You just found a PSI Challenge Marker! Every time you find one of these, your PSI Cadet Rank goes up! Rank up enough and you'll get new PSI powers!;
GLZG002TO;TO;But you'll need to get a PSI Core from the Camp Store, and a little help from Ford Cruller.;
GLZG003TO;TO;To view this Memory again, check out the Memories page in your Journal.;
GLZG004TO;TO;Press /YButton/ to pull up /Arrowhead/;
GLZG005TO;TO;This Steamer Trunk is lost without his Claim Ticket.  Find it for him and sort this Emotional Baggage out.;
GLZG006TO;TO;This Steamer Trunk Claim Ticket needs to find his partner, the Steamer Trunk.;
GLZG007TO;TO;Watch out for those Censors.  Press /XButton/ to punch them.  Also try jumping then punching.;
GLZG008TO;TO;Here come more Censors.  Try throwing a Confusion Grenade at them. /BlackButton/;
GLZG009TO;TO;Censors again.  This time try Firestarting them. Hold /BlackButton/;
GLZG010TO;TO;Your JOURNAL is a great place to see what you've done so far, and plan what you're going to do next. You can use it to SAVE and LOAD your progress, change your OPTIONS, and there's helpful MAP in the back! Press /StartButton/ to open your JOURNAL.;
GLZG011TO;TO;Arrowheads are made of Psitanium, a rare psychoreactive mineral, which makes them very valuable.  You can use Arrowheads to buy items at the camp store.;
GLZG012TO;TO;But you'll need to get a PSI Core from the Camp Store, and a little help from Ford Cruller;
GLZG013TO;TO;Congratulations! You found a loose PSI Card!  Collect nine of these and you can build a PSI Challenge Marker /Marker/ out of them.;
GLZG014TO;TO;Good news! You have enough PSI Cards to build a new PSI Challenge Marker! /Marker/;
GLZG015TO;TO;Just buy a PSI Core at the Camp Store, and use Agent Cruller's special lab equipment to put the Cards and Core together into a new Marker!;
GLZG016TO;TO;Your first figment! Collect 100 figment points and you'll be promoted. If you get promoted to a high enough rank, you will earn new Psychic Abilities!;
GLZB001TO;TO;Dufflebag Tag;
GLZB002TO;TO;Hatbox Tag;
GLZB003TO;TO;Purse Tag;
GLZB004TO;TO;Steamer Trunk Tag;
GLZB005TO;TO;Suitcase Tag;
GLZB006TO;TO;Ammo Up;
GLZB007TO;TO;Confusion Ammo Up;
GLZB008TO;TO;Maximum Projection Depth Increased!;
GLZB009TO;TO;Astral Projection Layer Restored!;
GLZB010TO;TO;PSI Challenge Card;
GLZB011TO;TO;PSI Core;
GLZB012TO;TO;Smelling Salts;
GLZB035TO;TO;Journal;
GLZB036TO;TO;Bacon;
GLZD117TO;TO;This is the only thing I've always known I wanted to do, ever since I was a boy.;
GLZD118TO;TO;Complete Coach Oleander's obstacle course.;
GLZD119TO;TO;Judging by his face, Coach Oleander's been through a lot. I'm sure he'll have tons of stuff to teach me.;
GLZD120TO;TO;Complete Sasha Nein's advanced training.;
GLZD121TO;TO;If I complete Sasha's advance training, he'll show me how to astrally project myself into people's minds at will, and that's something I'll have to learn if I want to be a Psychonaut.;
GLZD122TO;TO;Find Sasha's lab.;
GLZD123TO;TO;What did he mean, "Isolation can be a good thing?" What's that have to do with the location of his secret lab? Hmmm…;
GLZD124TO;TO;I wish that stupid bunny would hold still so I could catch him. What's he doing here anyway?;
GLZD125TO;TO;Okay, I don't know what that big scary thing was, but it has no business being in my mind. I think it's gonna have to die.;
GLZD126TO;TO;Sasha said he'd teach me how to really fight when I'm ready. And I'm ready!;
GLZD127TO;TO;Man. Sasha sure does not like tiffany lamps. Well, I'd be happy to take care of that for him!;
GLZD128TO;TO;I have to mentally focus on just one lamp at a time, and blast them all--One! Two! Three!;
GLZD129TO;TO;Collect the PSI Mist.;
GLZD130TO;TO;It's good for me!;
GLZD131TO;TO;End Sasha's boring tutorial.;
GLZD132TO;TO;Some of the pipes here are way up top. I'm going to have to climb this mobile to shut them down.;
GLZD134TO;TO;Shut down all the factory's leaky valves.;
GLZD135TO;TO;Run from the stamp! Must not forget my mental focus! Hey, those little censors are restoring his health. Not fair! I'll just shut down all the valves on every face to put an end to that!;
GLZD136TO;TO;Complete Sasha's Advanced Training: Lesson 2;
GLZD137TO;TO;I have to find a way to get up higher, at least to stop Dogen from screaming. He's ruining my nightmare.;
GLZD138TO;TO;Canoe out to Milla's dock.;
GLZD139TO;TO;Agent Vodello is one of the world's leading levitators. After her class I should be pretty much the most powerful psychic ever.;
GLZD140TO;TO;Get past that bouncer and into Milla's dance party;
GLZD141TO;TO;Okay, that robot guy looks tough, but once I get a few of these bubble moves down, he'll let me in for sure.;
GLZD142TO;TO;Man, that guy is annoying. And fast. This is going to be a tough race. Then again, Milla didn't say anything about not using PSI Blast.;
GLZD144TO;TO;Complete Sasha's Advanced Training, Lesson 3;
GLZD145TO;TO;Okay, I know that's kind of Dogen's brain in there, but I have to remember it's just a dream. It's okay to kill people's brains in a dream.;
GLZD146TO;TO;Stop Coach Oleander's Evil Plot.;
GLZD147TO;TO;I have to follow in the Hulking Lungfish's footsteps if I'm ever going to find my really good friend.;
GLZD149TO;TO;I have to dodge that debris and shoot the lungfish while it has it's ugly mouth on the bubble.;
GLZD150TO;TO;Man. I haven't been trained in monster brains yet. Well, I guess I should just go for it. I mean, how different can they be?;
GLZD151TO;TO;Destroy Kochamara's Broadcast tower.;
GLZD152TO;TO;If I take out that big psychic relay tower, I'll bet the Coach's psychic presence in this mind will be diminished.;
GLZD153TO;TO;I should bust those guys out of jail. I hope there aren't any really dangerous criminals in there.;
GLZD154TO;TO;If I can block that forcefield while it's off, my little revolutionary friend can get through.;
GLZD155TO;TO;I probably don't have to destroy the WHOLE thing. Maybe just that blinky part up top.;
GLZD156TO;TO;If this version of the Coach has a weakness, then it's got to be pretty small because I can't find it.;
GLZD157TO;TO;Complete Sasha's advanced training.;
GLZD158TO;TO;Follow unfamiliar animal entity (bunny).;
GLZD160TO;TO;Eliminate 1,000 censors.;
GLZD166TO;TO;Defeat the Mega Censor.;
GLZD167TO;TO;Return to the Brain Tumbler.;
GLZD168TO;TO;Continue pursuit of dream bunny.;
GLZD169TO;TO;Get inside the tower.;
GLZD170TO;TO;Earn Levitation badge in Milla's mind.;
GLZD171TO;TO;Get past that bouncer and into Milla's dance party.;
GLZD173TO;TO;Ride the bubble vents to switch on the big fan.;
GLZD175TO;TO;Follow Dogen's brain down the chute.;
GLZD177TO;TO;Meet Lili at the beach.;
GLZD178TO;TO;Rescue Lili.;
GLZD179TO;TO;Pursue and defeat the Lungfish.;
GLZD180TO;TO;Free the Lungfish from the influence of the mysterious Kochamara.;
GLZD181TO;TO;Smash jail and free dissidents.;
GLZD182TO;TO;Rendezvous with the dissidents at the dam.;
GLZD183TO;TO;Free the blimp pilot from his prison.;
GLZD184TO;TO;Use blimp to get over dam.;
GLZD185TO;TO;Reach Skyscraper Island.;
GLZD186TO;TO;Destroy all planes so the freighters can dock.;
GLZD187TO;TO;Proceed to Tower Island to destroy the radio tower.;
GLZD188TO;TO;Battle Kochamara!;
GLZD189TO;TO;Get through the asylum gates.;
GLZD193TO;TO;Find a disguise for the graveyard.;
GLZD194TO;TO;Use flowers to infiltrate the graveyard.;
GLZD195TO;TO;Take the sewers to the book depository.;
GLZD198TO;TO;Get inside book depository.;
GLZD199TO;TO;Get better view of entire neighborhood.;
GLZD200TO;TO;Get inside the Milkman's Hideout.;
GLZD201TO;TO;Kids' brains returned.;
GLZD202TO;TO;Get to the top of the tower, like I did in my vision.;
GLZD203TO;TO;Trick the orderly into letting me on the elevator.;
GLZD204TO;TO;Find a "claw" for Loboto costume.;
GLZD205TO;TO;Help Gloria control her mood swings.;
GLZD206TO;TO;Fight the Phantom!;
GLZD207TO;TO;Get Bonita to take the stage.;
GLZD208TO;TO;Light the theater spotlight.;
GLZD209TO;TO;Get Jasper's "Knock 'em Dead" play.;
GLZD210TO;TO;Get "Knight of Joy" script from Jasper.;
GLZD213TO;TO;Ride the balloon up to the catwalks.;
GLZD215TO;TO;Defeat Jasper.;
GLZD217TO;TO;Help Fred win the battle in his mind.;
GLZD218TO;TO;Recruit a Carpenter to repair the bridges.;
GLZD219TO;TO;Recruit a peasant to fight Napoleon's soldiers.;
GLZD220TO;TO;Restore the hopeless peasant's faith in Fred.;
GLZD221TO;TO;Move the newly-recruited Militiaman piece next to Napoleon's soldier.;
GLZD222TO;TO;Deliver Fred's letter to the hopeless peasant.;
GLZD223TO;TO;Find a way to secure the financial future of the poor peasant's family.;
GLZD225TO;TO;Arm the unarmed peasant.;
GLZD227TO;TO;Recruit a Hearty Knight to take Napoleon's stronghold.;
GLZD228TO;TO;Recruit some escargot for the Hearty Knight.;
