id;character;origin_dialogue;translated_dialogue
MMAL009GM;GM;This is my home, not Grand Central Station. Get out!;
MMAL010GM;GM;Ha ha. Do you not realize that we are deadly assassins? Are you not afraid?;
MMAL011GM;GM;I cannot let someone near my hedges who has not been properly trained in the use of the trimmers.;
MMAL012GM;GM;Unless you have water for my plants, then we have no use for you in here.;
MMAL013GM;GM;Ohhhhh... ohhhh... whoa, whoa... ohhh.;
MMAL014GM;GM;Why am I in a grave yard? Am I dead?;
MMAL015GM;GM;Who is this? Why did you call me?;
MMAL016GM;GM;What am I doing in this smelly sewer? Disgusting!;
MMAL017GM;GM;What am I doing out here with this strange paddle in my hand?;
MMAL018GM;GM;What's this? I hate pie!;
MMAL019GM;GM;Oh my god. Why do I have a gun in my hand? I hope I didn't kill again.;
MMAL020GM;GM;Why am I trimming hedges? I pay a gardener good money to do this for me.;
MMAL021GM;GM;Okay I have to think. Do this watering can and I have a history?;
MMAL022GM;GM;I should be out trying to find the Milkman!;
MMAL023GM;GM;Oh yeah. That's right. Disguise. Ahem.;
MMAL024GM;GM;Please. Sir. We have infrared vision.;
MMAL025GM;GM;I am on fire. I am uncomfortable. Initiating countermeasures.;
MMAL026GM;GM;Ahhhh!;
MMAL027GM;GM;I am sorry for your loss.;
MMAL028GM;GM;I am your sister in grief.;
MMAL029GM;GM;Yes. You should be over there, working on the phone lines.;
MMAL030GM;GM;Glad to have you here on the job.;
MMAL031GM;GM;Gross. What a terrible job that must be. I would never let you date my daughter.;
MMAL032GM;GM;As do I. We must stick together against those who would judge us.;
MMAL033GM;GM;We have no use for road work here.;
MMAL034GM;GM;Yes, we are all on the road crew. Our backs are killing us.;
MMAL035GM;GM;I hope it is rhubarb pie because that is my favorite.;
MMAL036GM;GM;I like all pies except for rhubarb. Do you know that rhubarb is poisonous in large quantities?;
MMAL037GM;GM;I hope you are not trying to steal my husband, tramp.;
MMAL038GM;GM;You are a cold-blooded killer. But it takes all kinds to make a world.;
MMAL039GM;GM;Shhh! Don't broadcast that fact. They look real.;
MMAL040GM;GM;Why don't you go do that, then? Somewhere else.;
MMAL041GM;GM;It is a good day for that activity you mention. Please join me.;
MMAL042GM;GM;That is a fine vocation. You should practice it near some flowers.;
MMAL043GM;GM;Me too! Perhaps we can swap watering tips.;
MMAL044GM;GM;Please do not do that.;
MMAL045GM;GM;Who is the Crow?;
MMAL046GM;GM;Who does the Crow work for?;
MMAL047GM;GM;What is the mission of the Crow?;
MMAM000RS;RS;Ow! I'm only trying to make money for our organization, sir!;
MMAM001RS;RS;Let me down or I'll scream for the police!;
MMAM002RS;RS;Ohhhhh… Ohhhhhhhh... Ohhhhhh…;
MMAM003RS;RS;Ahhhh! I'm on fire! Owwwwwww!;
MMAM004RS;RS;That's nice... creep.;
MMAM005RS;RS;Hee hee hee!;
MMAM006RS;RS;Creep.;
MMAN000RA;RA;The vines are too thick! They won't break.;
MMAN001RA;RA;Hm. This must be the Milkman's grave.;
MMAN002RA;RA;...But it's completely overgrown with vines.  How am I going to get in there?;
MMAN003RA;RA;Can't get a good grip.;
MMAN004RA;RA;Well, at least they're confused.;
MMAN005RA;RA;Yes! Burn!;
MMAN006RA;RA;Man, I hope no one notices all this fire.;
MMAO000RA;RA;Who's in there?;
MMAO001RA;RA;Burrrrn!;
MMAO004RA;RA;Gah!;
MMAO005RA;RA;Hey, come out of there. I have some flowers for you.;
MMAO006RA;RA;Excuse me, you in the car. Phone's for you. Why don't you come out and get it?;
MMAO007RA;RA;Hey, you in the car. Free plunger. Gotta come out to get it.;
MMAO008RA;RA;Hey, you in the car! Stop! And exit the vehicle please.;
MMAO009RA;RA;Alright, come out of the car right now or I will roll this all over your hood.;
MMAO010RA;RA;Okay, come out of the car right now or I'll shoot!;
MMAO011RA;RA;I'm going to take these hedge clippers and scratch the heck out of that car if you don't show your faces right now.;
MMAO012RA;RA;Hey, looks like you're overheating. Why don't you come out so I can give you this water for your engine?;
MMAO013RA;RA;Hey, can I come in and look around? I want to see the view from your helicopter!;
MMAO014RA;RA;Whoops.;
MMAO015RA;RA;I'm not close enough to use Clairvoyance. I need to get up higher!;
MMAO016RA;RA;Stop, helicopter! Land and let me in! I want to see the view from up there please!;
MMAO017RA;RA;Hey, you in the helicopter! I've got a--oh they don't care.;
MMAO018RA;RA;I have a feeling that didn't mean much to them.;
MMAO019RA;RA;Ha! I've hacked it! This will work for sure!;
MMAO020RA;RA;Rats.;
MMAO021RA;RA;Ah ha! That should fry the circuitry and allow me--;
MMAO022RA;RA;I could use that, but I should probably just use my finger.;
MMAO023RA;RA;Well, if that didn't work then I am completely out of ideas.;
MMAP000DM;DM;Hi-ya!;
MMAP002DM;DM;Hy-yup!;
MMAP003DM;DM;God's Eye!;
MMAP004DM;DM;I made this myself!;
MMAP005DM;DM;Deadly Rainbow Crafts!;
MMAP006DM;DM;Have some cookies!;
MMAP007DM;DM;Treats for you!;
MMAP008DM;DM;This box is free!;
MMAP009DM;DM;Ha!;
MMAP010DM;DM;No milk for you!;
MMAP011DM;DM;Die!;
MMAP012DM;DM;HA HA HA!;
MMAP013DM;DM;BWAH HA HA HA!;
MMAP014DM;DM;Ah ha ha ha!;
MMAP015DM;DM;Enough! It's time for me to pluck out your eyes!;
MMAP016RA;RA;Ha! You can't. THAT is the purpose of the goggles!;
MMAP017DM;DM;Fine. Then I'll do this.;
MMAP018DM;DM;Hope you can see in the dark.;
MMAP019DM;DM;Because I can! HA HA HA HA!;
MMAP020DM;DM;Over here!;
MMAP021DM;DM;I can see you!;
MMAP022DM;DM;Ah!;
MMAP023DM;DM;Ooh!;
MMAP024DM;DM;Gak!;
MMAP025DM;DM;Lucky shot!;
MMAP026DM;DM;How did you know where I was?;
MMAP027DM;DM;Must have heard me breathing.;
MMAP028DM;DM;How can he see in the dark?;
MMAP029RA;RA;Hey, how about your Milkman friend just opens the gates to the asylum for me, then he could crawl right back in the fridge afterwards!;
MMAP030DM;DM;When he wakes there will be no afterwards!;
MMAP031DM;DM;Ohhhh... oh…;
MMAP032DM;DM;I know you're in here somewhere!;
MMAP033DM;DM;Ha ha ha! Nice try!;
MMAP034RA;RA;I bought you these as a peace offering!;
MMAP035DM;DM;All who disturb the Milkman must die!!!;
MMAP036RA;RA;Hey, it's the little girls on the phone. They need you upstairs right now!;
MMAP037DM;DM;They can handle themselves. So can I.;
MMAP038RA;RA;Don't make me use this!;
MMAP039DM;DM;Enough distractions. Time to die!;
MMAP040RA;RA;Stop! Stop jumping around and throwing things!;
MMAP041DM;DM;I will if you will. And then you will die!;
MMAP042RA;RA;I'm going to flatten you with this thing.;
MMAP043DM;DM;I'd like to see you try!;
MMAP044RA;RA;Freeze!;
MMAP045DM;DM;Ha! That is the fakest-looking gun I've ever seen!;
MMAP046RA;RA;That hair is coming off lady!;
MMAP047DM;DM;Try it and die! Die quicker, I mean!;
MMAP048RA;RA;I hope you have a towel, cuz my can is full of water.;
MMAP049DM;DM;Your can is going to be full of yarn in a second!;
MMAP050DM;DM;No time for laughter! Prepare to die!;
MMAQ000RS;RS;Freeze! Don't come any closer!;
MMAQ001RS;RS;I'll never tell you the location of the Milkman. Never!;
MMAQ002RA;RA;Okay, let's all just settle down and talk--;
MMAQ004GM;GM;Where is the Milkman?;
MMAQ005GM;GM;Who is the Milkman?;
MMAQ006GM;GM;What is the mission of the Milkman?;
MMAQ007RS;RS;Co... uh... come closer (cough) and (cough) I--I'll tell you (cough).;
MMAQ008RA;RA;Glad I never bought any of those.;
MMAQ009RA;RA;Hm. The view from up here is pretty good, but I still can't see enough.;
MMAQ010RA;RA;I need a way to get even higher!;
MMAQ011RA;RA;Like, super high! As if I were flying!;
MMAQ012RA;RA;I KNOW! Maybe I could find some stilts!;
MMAQ013GM;GM;I am a helicopter pilot.;
MMAQ014GM;GM;I like to fly helicopters.;
MMAQ015GM;GM;We are looking for the Milkman.;
MMAQ016GM;GM;We don't know where he is.;
MMAQ017GM;GM;Helicopters can go up and down.;
MMAQ018RA;RA;Man, these guys are dumb.;
MMAQ019RA;RA;Hey, wait. What's that? I'll bet that's him!;
MMAQ020RA;RA;The Milkman!;
MMAQ021GM;GM;Helicopters move sideways too, but not as fast as planes.;
MMAQ022RA;RA;He's on that remote island over there.;
MMAQ023RA;RA;What the heck is that sound?;
MMAQ024RA;RA;Hello?;
MMAQ026RA;RA;Boyd? Is this you? I think I found the Milkman!;
MMAQ027BO;BO;I have no idea what you're talking about. Who is this?;
MMAQ028RA;RA;Okay, from now on your name isn't Boyd. It's "Roid." Because you're such a big pain in my butt.;
MMAQ029BO;BO;If you see a lady tossing her cookies, run away!;
MMAS000RA;RA;I don't want to hurt the cameras. They're my only chance of seeing how to get through this basement.;
MMAT000RA;RA;Hey, you're alive! Why did you jump out that window?;
MMAT001RS;RS;Sir I have no idea what you are talking about. Maybe you are thinking of someone else.;
MMAT002RS;RS;Say, would you be interested in some...;
MMAT003RS;RS;...cookies?;
MMAT004RA;RA;Ahhh!;
MMAU000RA;RA;Boyd?;
MMAU001RA;RA;Hey, Boyd. Why are you trying to burn down the asylum?;
MMAU002BO;BO;I am the Milkman.;
MMAU003BO;BO;My employer has commissioned me to deliver this milk, to whitewash what went on here.;
MMAU004BO;BO;I make sure no evidence is left of anything, except for milk.;
MMAU005BO;BO;I cannot rest until I have made my final delivery.;
MMDD005RQ;RQ;Ooooh ohhhh.;
MMDM006RQ;RQ;To Share Candy With Everyone.;
MMDM007RQ;RQ;To Obfuscate the True Nature of the Milkman.;
MMDM009RQ;RQ;To protect the Milkman at all costs.;
MMDM011RQ;RQ;To Destroy All Who Would Harm the Milkman, or Threaten to Reveal His Secret Objective.;
MMDM013RQ;RQ;Aiiiiiieee!;
MMDM004RQ;RQ;To Promote Niceness.;
MMDM005RQ;RQ;To Make the World Prettier.;
MMZB000TO;TO;Crow Feather;
MMZB001TO;TO;Hedge Trimmers;
MMZB002TO;TO;Rolling Pin;
MMZB003TO;TO;Watering Can;
MMZB004TO;TO;God's Eye;
MMZB005TO;TO;Flowers;
MMZB006TO;TO;Phone;
MMZB007TO;TO;Plunger;
MMZB008TO;TO;Rifle;
MMZB009TO;TO;Sign;
MMZF000TO;TO;Sometimes you can use CLAIRVOYANCE on an object to see from the point of view of the owner. Just hold the item in your hand and use the CLAIRVOYANCE power. Items that have strong clairvoyance reaction will appear with a special aura in your inventory, like this: /ClairvoyanceEye/;
MMZB010TO;TO;Helicopter Helmet;
MMZJ000TO;TO;Try using Clairvoyance on Boyd;
MMZZ000TO;TO;DEAD!;
MMAV000RA;RA;Seen any suspicious characters around here lately?;
MMZZ001TO;TO;Cemetery;
