id;character;origin_dialogue;translated_dialogue
CABI024MF;MF;If I take it off, Bobby might just put something worse on it. Like a dirtier pair of underpants or an animal with teeth.;
CABI025MF;MF;I'm just gonna wait here until camp's over and my pop comes back to pick me up.;
CABI026RA;RA;Come on, things can't be that bad.  So you've got a jockstrap on your--;
CABI027MH;MH;Fish tied to head. Very clever. Bear investigates, gets wrestled! Will wait in case bear wins.;
CABI028MF;MF;If any bears show up, feel free to cut right in. Anyway, it is that bad.  First Bobby and Benny locked me in the girls' shower, then they wouldn't let me out of the toilet, now they won't let me in any of the toilets. And in between, there was a lot of punching.;
CABI029BZ;BZ;No, then we locked you in the GPC.;
CABI030MH;MH;Maloof forfeits place in bear wrestling line. As repayment for courtesy, bullying now forbidden. All bullies acknowledge, please.;
CABI031BZ;BZ;Get bent, commie. I'm gonna take your--;
CABI032MH;MH;Call next move "Deadly Nelson."  When screaming starts, eyeball may pop out of bully head. Standing back suggested.;
CABI033BZ;BZ;Okay! I won't touch him. Jeez.;
CABJ034CF;CF;Hey, it's the king of the obstacle course!;
CABJ035CM;CM;Hey, Raz! You're awesome! You must be a Psychonaut by now!;
CABJ036CF;CF;Yeah! Or even a Double Psychonaut!;
CABJ037RA;RA;Ha! Oh no. Not yet. But soon!;
CABJ038RA;RA;Wow. Those two are so nice!;
CABK039RA;RA;Hey, what are you guys doing up here?;
CABK040CF;CF;Uh...;
CABK041CM;CM;Writing cheers!;
CABK042CF;CF;Oh yeah! Writing cheers! Wanna hear one?;
CABK043RA;RA;Uh, okay!;
CABK044RA;RA;I would but I'm late for something somewhere.;
CABK045CM;CM;Probably some super important psychic adventure huh?;
CABK046CF;CF;Go get 'em Raz!;
CABK047CM;CM;You're the boss!;
CABK048CF;CF;The SUPER boss!;
CABK049CM;CM;Ready? Okay!;
CABK050CM;CM;When I grow up...;
CABK051CF;CF;Hey what you gonna be?;
CABK052CM;CM;I'm gonna be the best, just like my main homey.;
CABK053CF;CF;And when you say homey, whose horn might you be tootin'?;
CABK054CM;CM;The mind-reading psycho-thrilla!;
CABK055CF;CF;Oh you must mean Razputin!;
CABK056CM;CM;Yeah! Woo! Go Raz! Woo-hoo!;
CABK200CF;CF;Yeah Raz! WOO-HOO!;
CABL057RA;RA;How 'bout another cheer?;
CABL058CF;CF;Okay! You start Clem!;
CABL059CM;CM;You know Raz is the coolest.;
CABL060CF;CF;The master psychic duelist!;
CABL061CM;CM;Bad guys try to snuff him!;
CABL062CF;CF;So he beats 'em like a puffin!;
CABL063CM;CM;YEAH RAZ! WOO-HOO!;
CABL064CF;CF;Oh god. That's so bad. I'm sorry. Puffin? What was I thinking??;
CABL065CM;CM;Hey, hey, Crystal. It's okay!;
CABL066CF;CF;No, I'm so stupid! So stupid! Waaa!;
CABL067CM;CM;I think that's all the cheers for now, okay Raz?;
CABL068RA;RA;Yeah, hey, sorry.;
CABM069RA;RA;I don't think I want any more cheers.;
CABN001PH;PH;Hey, why are you stopping?;
CABN002QU;QU;Oh, I thought you stopped.;
CABN003PH;PH;No, no, no, no let's go!;
CABO004PH;PH;Sorry, sorry, sorry. My bad.;
CABO005QU;QU;Not to worry, my bro. Let's just pick it up from the part where I do that thing.;
CABP006QU;QU;Do over.;
CABP007PH;PH;Two, three, four!;
CABQ008QU;QU;Hey, Phoebe. Can I ask you a question?;
CABQ009PH;PH;What?;
CABQ010QU;QU;Have you ever had a weird nightmare about a bathtub?;
CABQ011PH;PH;Is this a joke set up?;
CABQ012QU;QU;Uh... never mind. Forget I said anything.;
CABQ013PH;PH;Good, cuz if you tell one more drummer joke I'll plant this stick in your eye.;
CABR014QU;QU;Yeah, baby!;
CABR015PH;PH;Ung!;
CABR016QU;QU;Ask not for who the cowbell ROCKS.;
CABR017PH;PH;The cowbell rocks for thee!;
CABS018PH;PH;Wait. Oh. Wait, wait, wait. Stop.;
CABS019QU;QU;Oh, man. Is it me? Am I off again?;
CABS020PH;PH;No. Foot cramp. Ow. Hold on.;
CABS021PH;PH;Uhh, okay, let's go.;
CABT022QU;QU;You know what?;
CABT023PH;PH;You hated that part?;
CABT024QU;QU;Hmm, it's like you're reading my mind.;
CABT025QU;QU;Hey, you're not are you� you're not supposed to--;
CABT026PH;PH;Relax! There's nothing in there I don't already know.;
CABU027QU;QU;Whoa. That was good.;
CABU028PH;PH;It's like we're the best band ever.;
CABU029QU;QU;I think it's actually quite likely. I feel bad for other bands.;
CABU030PH;PH;I know! We're hot! Let's do that again!;
CABV031QU;QU;Hey, how can you tell there's a drummer at the door?;
CABV032PH;PH;I dunno. How?;
CABV033QU;QU;The knocking speeds up.;
CABV034PH;PH;Oh shut up. I did that on purpose. It's a jazz thing, duh.;
CABV035QU;QU;Uh-huh.;
CABW036PH;PH;Hmm. No, that's still wrong.;
CABW037QU;QU;Okay, let's do it like we did before lunch.;
CABW038PH;PH;K.;
CABX039QU;QU;Okay, that was the worst ever.;
CABX040PH;PH;God, why do we suck so bad?;
CABX041QU;QU;Hm.;
CABX042QU;QU;Well wait. Maybe we're really GOOD, but we're playing in a genre of music that hasn't been invented yet, so it just sounds wrong.;
CABX043PH;PH;Whoa. We're so ahead of our time.;
CABX044QU;QU;Yeah...;
CABX045PH;PH;All right then!;
CABY046PH;PH;Aahhhhhh! I suck!;
CABY048PH;PH;I messed up.;
CABY049QU;QU;No, no, it sounded good, it sounded... true, you know?;
CABY050PH;PH;Don't patronize me, Hedgemouse.;
CABY051QU;QU;You gotta get back on that horse, Phoebe.;
CABY052QU;QU;You get back on that horse and hit it, and kick it, and bash it, and ring its bell!;
CABY053PH;PH;That's not how you treat horses!;
CABY054QU;QU;Well which are you? A drummer? Or a horse lover?;
CABY055PH;PH;Forget it! Let's play again! Anything beats talking to you!;
CABZ056PH;PH;Hey, Q? Uh, that last part?;
CABZ057QU;QU;Yeah?;
CABZ058PH;PH;Well, the thing is, see... my dog can scratch better than that.;
CABZ059QU;QU;Okay, first of all, the last time I heard that joke, I fell off my grandma's solar-powered dinosaur, and broke my metric buggy whip.;
CABZ060QU;QU;Second of all, you know my dog died this winter so it's not nice of you to make fun of it.;
CABZ061PH;PH;I said MY dog.;
CABZ062QU;QU;Oh, so your dog's better than my dog?;
CABZ063PH;PH;No, I--what?;
CABZ064QU;QU;That's it! I quit the band!;
CABZ065PH;PH;What!?!?;
CABZ066QU;QU;Come on. Let's play "band fight." Just for a bit?;
CABZ067PH;PH;Oh, not that again. No!;
CACA068QU;QU;Hey, do you think Kitty likes me?;
CACA069PH;PH;Quentin, EVERBODY likes you. Can we just play?;
CACA070QU;QU;No, I mean LIKES me, likes me. In the way that you like... burning stuff.;
CACA071PH;PH;Hey, that's an unhealthy compulsion. I can't help myself with that!;
CACA072QU;QU;Yeah, that's what I mean. Do you think she has an unhealthy compulsion about me?;
CACA073PH;PH;No. Can we play?;
CACA074QU;QU;Okay, well think about it. I'm going to ask you again later.;
CACB075QU;QU;Well, I think we nailed it. Wanna lay off for the day?;
CACB076PH;PH;Sure... if you think it's ready to play in front of people.;
CACB077PH;PH;Like, uh� Kitty, for example?;
CACB078QU;QU;Okay, one more time!;
CACC079PH;PH;Okay, wait, wait, wait. I have to ask now because this has been bugging me for a while.;
CACC080QU;QU;Shoot, bro.;
CACC081PH;PH;Kitty? Really Quentin?;
CACC082QU;QU;Yeah.;
CACC083PH;PH;Kitty Bubai?;
CACC085PH;PH;I mean, she's cool and all, but I didn't think that was your type.;
CACC086QU;QU;Well, I mean, I guess I feel ya on that one? But I can't explain it.;
CACC087QU;QU;It's like she has some sort of spell over me.;
CACC088PH;PH;Uh-oh.;
CACD089PH;PH;Hey! I like that!;
CACD090QU;QU;Dang. That was an accident.;
CACD091PH;PH;Oh.;
CACD092QU;QU;Hang on. Let me see if I can do it again.;
CACE093QU;QU;Wait, are you off key?;
CACE094PH;PH;Quentin, they're drums.;
CACE095QU;QU;Hm. Maybe it's me then. How do you tune these things?;
CACF097QU;QU;Dude, that was so dope what you did just then.;
CACF098PH;PH;Don't stop! I'm on a roll!;
CACG099PH;PH;DRUM SOLO!!!;
CACG100QU;QU;Yeah! You go girl!;
CACH101PH;PH;Take it, Hedgemouse!;
CACH102QU;QU;Heh!;
CACH103PH;PH;Woooo-hoooo!;
CACI104QU;QU;Oh, you know what would be good?;
CACI106QU;QU;Like if we stopped right there--;
CACI107PH;PH;Like we just did?;
CACI108QU;QU;Yeah, but if right when we stopped I went, "Woo-hoo!";
CACI109QU;QU;Like that.;
CACI110QU;QU;Woo-hoo!;
CACI111QU;QU;You know like Woo-hoo!;
CACI112PH;PH;Quentin...;
CACI113QU;QU;Alright! Alright! Hey, you're the boss.;
CACI114PH;PH;Quentin, come on.;
CACI115QU;QU;You're the boss!;
CACI116PH;PH;I'm just saying that--;
CACI117QU;QU;LET'S DO IT YOUR WAY BOSS LADY THAT'S FINE!;
CACJ118RA;RA;Hey, you guys are good.;
CACJ119QU;QU;Thanks, man. Hey, do you have a lighter? Cuz if you lit it and held it up right now, that would be rad.;
CACJ120PH;PH;And completely insensitive to me and my issues.;
CACJ121QU;QU;Oh, right! Right! Uh, never mind. I forgot about the whole "fire bad" thing for a moment.;
CACK122RA;RA;Drum solo! Wooo!;
CACK123QU;QU;You heard the man.;
CACL124RA;RA;Hey, what's the name of the band?;
CACL125PH;PH;The Firestarters!;
CACL126QU;QU;The Levitators.;
CACL127QU;QU;Let's not fight in front of the fans, okay?;
CACL128PH;PH;Let's not.;
CACM129QU;QU;Kitty... oh kitty...;
CACM130QU;QU;Girl...;
CACM131QU;QU;Oooohhh-ooohohhhhooo.;
CACM132QU;QU;Kitty!;
CACM133QU;QU;Kittay!;
CACM134QU;QU;Kitty you so fine, girl.;
CACM135QU;QU;Yeah yeah yeah!;
CACM136PH;PH;Switch it up, Quentin. Come on.;
CACM137QU;QU;Ms. Bubai. Buuu-uuuu-uuuu-baaaiiiii!;
CACM138PH;PH;That's not even a song, dude.;
CACM139PH;PH;That's like a weird slowjam.;
CACM140QU;QU;How about this?;
CACN141QU;QU;In the city.;
CACN142QU;QU;She's so pretty.;
CACN143QU;QU;It's a pity.;
CACN144QU;QU;This little ditty.;
CACN145QU;QU;My Itty Bitty.;
CACN146QU;QU;Kitty, Kitty!;
CACN147QU;QU;My perfect fitty!;
CACN148QU;QU;Makes me all giddy!;
CACN149QU;QU;My oven mitty!;
CACN150QU;QU;I'll never quitty.;
CACN151QU;QU;So very witty!;
CACN152QU;QU;She got no zitty!;
CACN153QU;QU;Soon, we'll go stitty!;
CAMM026RA;RA;That looks like fun.;
CAMM027CH;CH;It's work. I'm testing a low-orbit spaceplane design.;
CAMN028RA;RA;How's the testing going?;
CAMN029CH;CH;Not now, Raz.;
CAMV001RA;RA;Hey, did you hear that Coach?;
CAMV002RA;RA;I'm gonna get advanced training from Sasha Nein himself!;
CAMV003CO;CO;Hey, hey! You stay away from that egghead, you hear me?;
CAMV004RA;RA;Egghead? Permission to speak freely, sir.;
CAMV005CO;CO;Denied. Listen, Private, those scientific jokers, they don't know what it really means to be a Psychonaut. It's about being in the field, not cooped up in some underground lab all day!;
CAMV006RA;RA;It's underground? Ah ha!;
CAMV007CO;CO;Don't even think it! That Brain Tumbler contraption of his will turn your mind to mush! I need that brain!;
CAMV008CO;CO;I mean, YOU need that brain.;
CAMV009CO;CO;Now, dismissed soldier. I've got some serious thinking to do. Lots of important planning!;
CAMW010RA;RA;What kind of planning?;
CAMW011CO;CO;Huh? What?;
CAMW012RA;RA;What kind of planning are you doing there? In your sleep?;
CAMW013CO;CO;Hey, never assume a soldier is sleeping just because his eyes are closed.;
CAMW014CO;CO;Trust me. That tip could save your life someday.;
CAMW015RA;RA;But--;
CAMX017RA;RA;Hey, Coach, will you teach me Telekinesis?;
CAMX018RA;RA;Hey, Coach, what rank do I have to earn before I learn Clairvoyance?;
CAMX019RA;RA;Hey, Coach, what's that radio do?;
CAMX020RA;RA;Hey, Coach, how do I burn stuff?;
CAMX021RA;RA;Hey, Coach, hypothetical question: do you guys teach head explosion?;
CAMX022RA;RA;Hey, Coach, what did you do before you were a head coach?;
CAMX023RA;RA;Hey, Coach, what's Milla Vodello really like?;
CAMX024RA;RA;Hey, Coach, in a life or death battle between Sasha Nein, and a great white shark, where the shark could see the future, and Sasha was blindfolded, who do you think--;
CAMX025CO;CO;I told you, Private! I've got a lot of scheming to do here. You're dismissed!;
CAMY026RA;RA;Hey, coach! I need to learn Levitation quick!;
CAMY027CO;CO;Do I look like a floater to you?;
CAMY028CO;CO;Vodello gives the Levitation drills out on the docks.;
CAMY029CO;CO;Now, DISMISSED!;
CAMZ030RA;RA;Coach! You'll never believe the stuff I've been doing!;
CAMZ031CO;CO;Ahhh!;
CAMZ032CO;CO;Listen, Private!;
CAMZ033CO;CO;I am at a VERY CRITICAL point in my lesson plan.;
CAMZ034CO;CO;I've almost got it all put together. I can't be taken off-mission right now, UNDERSTAND?;
CAMZ035RA;RA;Yes, Sir.;
CAMZ036CO;CO;I promise that I'll come for you when I'm ready to really unlock your brain's full potential!;
CAMZ037CO;CO;Now, for the last time, you are DISMISSED, Private!;
CANA038CO;CO;(...mumble�);
CANA043CO;CO;Charge!;
CANA044CO;CO;...C rations...;
CANA045CO;CO;�Short? Who you calling short?...;
CANA046CO;CO;�Aw... little bunnies�;
CANA047CO;CO;�Not with my troop!;
CANA048CO;CO;�Get up soldier! Walk it off!;
CANA049CO;CO;�Got to find... the eggs�;
CANA050CO;CO;�Careful with the eggs�;
CANA051CO;CO;�Go Easter bunny�;
CANA052CO;CO;�Be careful on the way home�;
CANA053CO;CO;�Don't drop the eggs, under the water�;
CANA054CO;CO;�Give the eggs to you know who�;
CANA055CO;CO;�Can't decorate a cracked egg!;
CANA056CO;CO;�Good bunny�;
CANA057CO;CO;�When we�;
CANA058CO;CO;�Put those eggs in their holders�;
CANA059CO;CO;�Then they'll see. They'll all see�;
CANA060CO;CO;�See how pretty my eggs are.;
CANA061CO;CO;�Little baby bunny. Run little bunny! Run!;
CANA062CO;CO;...Papa! No!;
CANA063CO;CO;...Noooooo�;
CANA064CO;CO;�Ohhhh Papa�;
CANA065CO;CO;�Ohhh, Mr. Bunny!;
CANA066CO;CO;�When my eggs break�;
CANA067CO;CO;�They'll spread all over the world�;
CANA068CO;CO;�Sunny side up�;
CANA069CO;CO;�Haha�;
CANA070CO;CO;�Heh-heh�;
CANA071CO;CO;�hmmm�;
CAPL001RA;RA;Hey, Elka!;
CAPN004EL;EL;Why don't you and your little goggles go poke around in someone else's private business?;
CAPP001RA;RA;Hey, you guys sound great!;
CAPP002JT;JT;Ha-huh, much obliged, pardner.;
CAQQ010NI;NI;Oh, YEAH.;Oh, YEAH.
CAQQ011NI;NI;This is going to be sweet.;ไปได้สวยแน่ ๆ
CAQQ012NI;NI;Man, I can see EVERYTHING.;พวก ฉันจะเห็น "ทุก ๆ อย่าง"
CAQR013RA;RA;You know, a nutcracker might be faster.;รู้ไหม ใช้คีมกระเทาะเปลือก น่าจะเร็วกว่านะ
CAQR014NI;NI;Tonight, when this baby is full of fine ladies, I'm going to see EVERYTHING.;คืนนี้ เมื่อเจ้าหนูนี่เต็มไปด้วยสาว ๆ ฉันก็จะเห็น “ทุกอย่าง”
CAQR015RA;RA;How are you going to fill that nut with ladies?;แล้วนายจะเอาสาว ๆ ใส่เข้าไปในไอ้ลูกนั่นยังไงล่ะ
CAQR016NI;NI;No, dude. The girls' cabin. I've got a man on the inside.;ไม่ พวก กระท่อมสาว ๆ ต่างหาก แล้วฉันก็คือชายที่จะไปอยู่ในนั้น 
CAQR017RA;RA;I get it! You're using Clairvoyance! You grabbed one of the squirrel's nuts and now you're using Clairvoyance on it to form a mental link and see what the squirrel sees!;เข้าใจล่ะ นายจะใช้ ตาทิพย์ (clairvoyance)! นายไปเอาไอ้ลูกนั่นของเจ้ากระรอกนั่นมา และตอนนี้นายจะใช้ตาทิพย์เพื่อเชื่อมต่อจิต แล้วเห็นในสิ่งที่กระรอกมองเห็น !
CAQR018NI;NI;Um, could you say "acorns" instead of "nuts" if you repeat that to anybody else?;อืม ตอนไปเล่าให้ใครฟัง นายช่วยเรียก “ลูกโอ๊ค” แทนคำว่า “ไอ้ลูกนั่น” ทีนะ
CAQR019RA;RA;Teach me how to do that!;สอนฉันทำบ้างสิ!
CAQR020NI;NI;Hey, I paid a LITTLE bit of attention in class, but not THAT much.;เฮ้ ฉันตั้งใจเรียนมาแค่”นิดหน่อย” แต่ก็ไม่ได้ “ขนาดนั้น”
CAQR021NI;NI;What you need is an expert in Clairvoyance, where I am merely an expert in the ladies.;ที่นายต้องการคือ  ผู้เชี่ยวชาญเรื่องตาทิพย์ ส่วนฉันน่ะ เก่งแต่เรื่องสาวๆ เท่านั้น
CAQS022RA;RA;Come on! Teach me Clairvoyance.;เถอะน่า! สอนตาทิพย์ฉันหน่อย
CAQS023NI;NI;Go find an expert! I have no idea how I'm doing this.;ไปหาผู้เชี่ยวชาญเองสิ! ฉันก็ไม่รู้เหมือนกันว่าทำยังไง
CAQS024NI;NI;Now beat it. You're breaking my focus.;ไปให้พ้น นายทำฉันเสียสมาธิ
CAAE016EL;EL;Do you want to hear something that James--you know, my new boyfriend James--something funny he said?;
CAAE017NI;NI;No.;
CAAE018EL;EL;He said--;
CAAE019NI;NI;I said, "no.";
CAAE020EL;EL;Oh. Anyway, we were talking to Lili and she's all het up about a monster she thinks she saw in the woods.;
CAAE021NI;NI;Het up?;
CAAE022EL;EL;It's Wild West for "excited.";
CAAE023EL;EL;James and I spend so much time together, I guess I'm starting to sound like him.;
CAAE024NI;NI;Funny, I talked to Lili last night and she didn't mention anything about a monster.;
CAAE025EL;EL;Nothing?;
CAAE026NI;NI;Well, she mostly said "mmm mmm mmm" because we were letting our mouths do the talking, if you know what I mean.;
CAAE027EL;EL;I sure don't. What do you mean?;
CAAE028NI;NI;I mean we were making out because we're involved. Romantically.;
CAAE029EL;EL;WHAT? YOU--Wait--She doesn't like you that way.;
CAAE030EL;EL;In fact, that's just one of the many ways she doesn't like you.;
CAAE031EL;EL;In fact, she doesn't like you, period.;
CAAE032EL;EL;You're lying about this whole thing, aren't you?;
CAAE033NI;NI;No way. Lili's my new girlfriend.;
CAAE034NI;NI;Don't ask her though, because it's a secret.  Because... well, the "because" is a secret too.;
CAAE035EL;EL;Oh Nils. I know it hurts, but I have a new boy in my life.;
CAAE036EL;EL;A new cowboy. And he's not just a new cowboy, he's a cowman.;
CAAE037NI;NI;I think you have me confused with you.;
CAAE038NI;NI;I'm so moved on I wrapped around and now I'm back.;
CAAE039EL;EL;Whatever you say.;
CAAE040NI;NI;There's plenty of women where you came from. And other places.;
CAAE041EL;EL;Good.;
CAAR012RA;RA;Hey Elton, have you heard anything else about that thing in the lake?;
CAAR013EF;EF;Huh? Oh. Not really. The fish are kinda goin' crazy about Bobby and Benny over there torturing anything that swims too close.;
CAAR014EF;EF;Ohhh, somebody should do something.;
CAAR015MP;MP;Yeah!;
CAAR016RA;RA;Well, I suppose I could go talk to them...;
CAAS017RA;RA;What are the chances that--if I ask nicely--you two will stop messing with those poor fish?;
CAAS018BZ;BZ;About as good as the chance that if you say one more freakin' word to me about fish, the fire department's gonna have to Jaws of Life my fist outta your mouth!;
CAAS019RA;RA;So wait, does that mean you will?;
CAAS020BZ;BZ;I will punch you. That's what that means.;
CAAS021MP;MP;I am the Hideous Hulking Lungfish of Lake Oblongata! I can breathe air and love to eat the brains of little boys.;
CAAS022BN;BN;AHHHH!;
CACO001VE;VE;Hey guys!;
CACO002KI;KI;Did you hear something Franke?;
CACO003FA;FA;Nope.;
CACO004VE;VE;Guys, hey! Hey! It's Vernon. I'm right next to you. Hey!;
CACO006FA;FA;What is it, Vernon?;
CACO007VE;VE;Have you guys seen Dogen or Elka or Milka? We were playing hide-and-seek and--it's actually a funny story... I said, "I'll count to a hundred." and then--;
CACO008KI;KI;Stop! We saw them. We saw all of them. Just like five seconds ago.;
CACO009FA;FA;They were headed towards that place, the one that's so far away.;
CACO010VE;VE;The beach?;
CACO011KI;KI;No, that's too close...;
CACO012KI;KI;The woods! The really far woods.;
CACO013VE;VE;Thanks!;
CABH020EF;EF;That was rad!;
CABH022EF;EF;You're pretty rad, too.;
CAMO030RA;RA;What're you doing?;
CAMO031CH;CH;To contact anything beyond your planet's moon, we need a bigger antenna.;
CAMP032RA;RA;Can I help?;
CAMP033CH;CH;Affirmative. Step aside and do not touch anything. And stop talking.;
CAMR002RA;RA;Did you find that bear?;
CAMR003MH;MH;Nyet. Soon. Woods not big enough for me and summer camp and giant bear.;
CAMS004RA;RA;I saw something in the woods, too. I don't think it's a bear, Mikhail.;
CAMS005MH;MH;Agreed. Could be ape escaped from zoo or bigfoot. Same result: wrestled into submission.;
CAMT006RA;RA;I think it's some kind of a walking fish thing.;
CAMT007MH;MH;Fish? Is this joke? It is funny.;
CAMU008RA;RA;I'm serious, Mikhail. I think that bear is a fish.;
CAMU009MH;MH;Okay. Joke is over.;
CAMU010RA;RA;Hey, Mikhail, what's up?;
CAMU011MH;MH;Nothing. Busy now.;
CAPU011RA;RA;Great shot!;
CAPU012JT;JT;Well, pardner, it weren't "great." But t'weren't bad, neither.;
CAPV013RA;RA;Wow, that's awesome!;
CAPV014JT;JT;Stand back, greenhorn, or yer gonna git a nasty hotfoot.;
CAAJ001BN;BN;RRRRR! Lemme go!;
CAAJ002MH;MH;What to do with small bully assistant?;
CAAJ003MF;MF;Jeez, I don't know. Could you put him in that "Deadly Nelson" you were talking about?;
CAAJ004MH;MH;Could. On such tiny opponent, all blood might drain out earholes.;
CAAJ005BN;BN;AHHHHH!;
CAAJ006MF;MF;Shut up, Benny!;
CAAJ007MH;MH;On other hand, blood from constricted trunk could rush to tongue.;
CAAJ008MF;MF;And?;
CAAJ009MH;MH;Tongue swells, pops. Most blood drains back down throat.;
CAAJ010MF;MF;Interesting.;
CAAJ011MH;MH;Less mess that way. Mouth stuffed with giant tongue can't scream--so quieter.;
CAAJ013MF;MF;Shut up, Benny.;
CAAJ014MF;MF;You have something less drastic?;
CAAJ015MH;MH;Could use Half Deadly Nelson.;
CAAJ016MF;MF;What's that?;
CAAJ017MH;MH;Like Deadly Nelson but less dying.;
CAAJ018MF;MF;How much less?;
CAAJ019MH;MH;Half.;
CAAJ020MF;MF;What happens the other half of the time?;
CAAJ021MH;MH;Opponent lives, spends rest of short life praying for death.;
CAAJ022BN;BN;HEY! Can you hear me down there? Maloof?;
CAAJ024BN;BN;Seriously, Maloof, I apologize. Call off your goon and I'll never bother you again. Ever.;
CAAJ025MF;MF;The thing is, Benny, you're never gonna bother me again either way.;
CAAJ026MF;MF;So you're gonna have to offer something a lot better than that.;
CAAJ027BN;BN;Like what?;
CAAJ028MF;MF;Any ideas, Mikhail?;
CAAJ029MH;MH;Know anything about giant, hairless bear?;
CAAJ030BN;BN;No...;
CAAJ031MH;MH;Out of ideas. Preparing Nelson.;
CAAJ032BN;BN;Well wait! Wait! Uh, maybe--uh, yeah, m--maybe I did see something like that. Give me a minute to think.;
CAAJ033MF;MF;You ready to talk, Benny?;
CAAJ034BN;BN;Hold on. It'll come to me.;
CAAK035MF;MF;Hey, Raz. You mind coming back later? We're taking care of a little business.;
CAAO001VE;VE;Did you ladies know one of the bloodiest battles of the Civil War was fought on the shore of this very lake?;
CAAO002VE;VE;Yup, it's true.;
CAAO003VE;VE;It happened back when this place was still an Indian summer camp and burial ground.;
CAAO004VE;VE;A group of Union soldiers got separated from their regiment.;
CAAO005VE;VE;Night was falling and they were cold and scared... Of Dracula! BOO! Huh-hahaha!;
CAAO006VE;VE;Uhm, I'm kidding. They were just terrified of getting shot.;
CAAO007VE;VE;Though I'm sure any of them with any sense were afraid of Dracula too.;
CAAO008VE;VE;They stumbled across an old building--you can still see it on the far side of the lake.;
CAAO009VE;VE;So they decided to spend the night there.;
CAAO010VE;VE;Little did they know it was...;
CAAO011VE;VE;An abandoned Indian insane asylum built on a caveman burial ground!;
CAAO012VE;VE;Little did they also know that a cursed fish lived in the asylum.;
CAAO013VE;VE;And that he was an escaped lunatic.;
CAAO014VE;VE;But from a different asylum.;
CAAO015VE;VE;So even though he was actually living in an asylum, he was still counted as escaped.;
CAAO016VE;VE;And what was his curse you ask?;
CAAO017VE;VE;Where his gills should have been...;
CAAO018VE;VE;He. Had. Hooks!;
CAAO019VE;VE;Yup, and where one of the hooks should have been...;
CAAO020VE;VE;He. Had. A. Lung! Yup... a lung!;
CAAO021VE;VE;And instead of being about fourteen inches long.;
CAAO022VE;VE;He. Was. Ten. Feet. Tall.;
CAAO023VE;VE;But that wasn't the scariest thing.;
CAAO024VE;VE;The scariest thing...;
CAAO025VE;VE;The absolute scariest thing...;
CAAO026VE;VE;And the thing that still makes the old timers' blood turn to ice and vice versa...;
CAAO027VE;VE;Is the part I said first about how he had hooks for gills.;
CAAO028VE;VE;Oh� Brrrrrr.;
CAAO029VE;VE;Uh, anybody need a hug?;
CAAO030VE;VE;Anybody?;
CAAO031VE;VE;No?;
CAAO032VE;VE;Okay, then. Anybody mind if I tell that story again?;
CAAO033VE;VE;Speak up now if you don't want to hear it again.;
CAAO034VE;VE;Here we go...;
CAAP035VE;VE;Not now, Raz, I'm in the middle of a story.;
CABB001FA;FA;TeeeVeee.;
CABB002KI;KI;Hackey saaaaaack...;
CABB003VE;VE;Yesss, hackey saaaack.;
CABB004RA;RA;Oh no! They're all brainless!;
CABB005VE;VE;Hi Raz!;
CABB006RA;RA;Vernon! You're okay!;
CABB007VE;VE;Yeah, we're great. Me and my pals Kitty and Franke are just hanging out tellin' stories and watchin' the boob tube.;
CABB008KI;KI;TeeeVeeeee.;
CABB009RA;RA;Vernon, look at them. They're zombies.;
CABB010VE;VE;It did seem kind of weird when they let me get this close to them.;
CABB011VE;VE;And then they didn't mind when I talked all through the show.;
CABB012VE;VE;Kitty even agreed to go on a date with me more or less--we're gonna play hackey sack!;
CABB013RA;RA;Keep an eye on them Vernon.;
CABB014RA;RA;I'm gonna go figure out what's causing this!;
CABB015VE;VE;Roger that, Raz.;
CABE001EL;EL;I don't care how long you two have been "pardners." James is my boyfriend now. Do you know what that means?;
CABE002CP;CP;Uh, well, he wears his good parade chaps a lot more.;
CABE003EL;EL;Yes, he's less filthy. That's part of it.;
CABE004EL;EL;But the biggest change is that he can't possibly waste as much time as he used to hanging out with his loser friends.;
CABE005CP;CP;I don't like you.;
CABE006EL;EL;And I don't like you. So that covers everything we have in common.;
CABE007EL;EL;Now for the differences: I'm going to be with James all the time from now on.;
CABE008EL;EL;You're going to have to stay as far away from us as possible or I'm going to make your life more miserable than I imagine it already is.;
CABF009LI;LI;I can't quite make it out, but something... something coming out of those speakers reminds me of my nightmare.;
CABF200RA;RA;What are you listening to?;
CABG010NI;NI;You know Chloe, for a chick whose face I can't see because she's always wearing a helmet, you're pretty cute.;
CABG011CH;CH;I'm not human, earth primate.;
CABG012NI;NI;But you are the girl model of whatever it is you are, right?;
CABG013CH;CH;Affirmative.;
CABG014NI;NI;At this point, that's totally close enough.;
CABG015BZ;BZ;Man, what smells like butt? Oh, hey Nils.  How 'bout you and your butt and its odor take a hike before I puke?;
CABG016NI;NI;But...;
CABG017BZ;BZ;It'd be a real shame if you had to leave your butt here because it was anchored to my foot. NOW BEAT IT!;
CABG018BZ;BZ;Hi Chloe.  How's it... I mean... You know, what's up and stuff?;
CABG019CH;CH;Bobby, we need to work on you a little.;
CAMF001CF;CF;So this is it.;
CAMF002CM;CM;Yep.;
CAMF003CF;CF;I'm so happy Clem.;
CAMF004CM;CM;Me too, Crystal.;
CAMF005CF;CF;It's going to be great isn't it?;
CAMF006CM;CM;Super great.;
CAMF007CF;CF;We're going to be so powerful, aren't we?;
CAMF008CM;CM;More powerful than you can imagine.;
