id;character;origin_dialogue;translated_dialogue
ASLV018LO;LO;You're a stubborn little ball of phlegm, ain't ya?;
ASLV019LO;LO;Well, that head cold won't protect you forever, little girl, and when it's gone you'll be sneezing a different tune!;
ASLV020LO;LO;A tune in the key of... BRAINS! Ha ha ha!;
ASMI001RA;RA;Hey, slow down there, speedy. Let's talk about this.;
ASMI002BO;BO;Can't stop. Must make... final delivery... to this address.;
ASSH001SH;SH;(Gasp!) M-M-Mr. Pokeylope?;
ASSH002SH;SH;Oh, Mr. Pokeylope! (Kiss kiss.) I was so scared!;
ASSP001RA;RA;Ahhh!;
ASSP002RA;RA;Super... sneezing... powder.;
ASSP003RA;RA;Ahh! Try... not... to... sneeze!;
ASSP004RA;RA;Have... to... hold it... in…;
ASSP005RA;RA;Ah ah--;
ASSP006RA;RA;ACHOO!;
ASSP007RA;RA;TV?;
ASSP009RA;RA;Oh, this is just great.;
ASSP010RA;RA;Now what am I going to do?;
ASSP011RA;RA;Have to think!;
ASSP012RA;RA;Ha. Like I got a choice...;
ASWF001NP;NP;Ha ha! Back to Russia with you, invader!;
ASWF002FR;FR;Don't leave me alone in here!;
ASWV001FR;FR;Is he really gone? Hello? Hello? Anyone else in here?;
ASWV002FR;FR;Hah! We did it, Raz! I'm all me again! One person! Not French!;
ASWV003FR;FR;Get me out of this dang jacket so I can go strangle me an orderly!;
ASWV004RA;RA;Hey, good thinking, Fred! That sure would save me a lot of work.;
ASWV005FR;FR;Yup! Right after I take a nap!;
ASWV006RA;RA;Yes, a--what? Nap?;
ASWV007FR;FR;(Sigh) War is hell, Razputin, and I'm sleepy. (Yawn) I'll take care of Crispin for you, just as soon as I... zzzzzz…;
ASWV008RA;RA;Oh man.;
ASWV009FR;FR;(Snore.);
ASCA000LI;LI;Finally! If that thing gave me a cowlick, Coach Oleander's gonna burn.;
ASCA001MI;MI;At least he never got inside your brain. It's going to take me weeks to get my rhythm back!;
ASCA002SA;SA;Razputin, you have surprised us yet again. I cannot thank you enough for what you've done.;
ASCA003RA;RA;Hey, hey. All in a day's work for a Psychonaut.;
ASCA004SA;SA;Ha ha. Well... PSI CADET, you mean.;
ASCA005LI;LI;Hey, the Psychonauts should be so lucky to get someone like Raz. The brain he's got in there is--;
ASCA006CO;CO;Is one in a million! Thanks to all of you for bringing it straight to my door!;
ASCA007MI;MI;(Gasp!);
ASCA008SA;SA;Oleander!;
ASCA009RA;RA;You! ;
ASCA010RA;RA;You took all my friends' brains, you turned an innocent fish into a giant monster, you stole all the teachers--DERAILING MY EDUCATION--AND you kidnapped--;
ASCA011RA;RA;MY GIRLFRIEND!;
ASCA012SA;SA;Razputin, this fight is too big for you.;
ASCA013RA;RA;Back home I had to clean up after the elephants, so trust me, I know how to take care of this ugly, little pile of--;
ASCA014MI;MI;Kids, let the grown-ups handle this.;
ASCA015CO;CO;You tall people!;
ASCA016RA;RA;Sasha!;
ASCA017LI;LI;We get to kill him too!;
ASCA018RA;RA;Ahhhhh!;
ASCA019ED;ED;Well, it's official. The genius is back!;
ASCA020ED;ED;Time to go get ready for my gallery show.;
ASCA021ED;ED;Rrrrrrr... Ahhh!;
ASCA022ED;ED;Uh-oh. This looks bad.;
ASCA023ED;ED;(Sniff sniff, sniff);
ASCA024ED;ED;Ah, well, that's good. Someone must have turned off the gas long ago.;
ASCA025GL;GL;Oh, here's what my poor flowers need! A little water!;
ASCA026ED;ED;Oh, no. I spilled all my turpentine and acetone!;
ASCA027FR;FR;Hey, Boyd. Long time no see!;
ASCA028ED;ED;Oh, Mr. Orderly. I did not see you there. I was just taking a little therapeutic walk in the moonlight…;
ASCA029FR;FR;Relax. The asylum's closed. We can all go home.;
ASCA030GL;GL;Leave? Here?;
ASCA031FR;FR;Yeah, this place is for crazy people. And I don't know about you but I ain't crazy no more!;
ASCA032ED;ED;I have to tell you, I'm feeling pretty good.;
ASCA033GL;GL;You know, maybe it is time for us all to move on.;
ASCA034FR;FR;What do you think, Boyd?;
ASCA035FR;FR;You ready to blow this popsicle stand?;
ASCA036BO;BO;The Milkman has completed his route.;
ASCA037BO;BO;You guys want to split a cab?;
ASCA038RA;RA;And the crib wasn't even that clean!;
ASCA039RA;RA;I mean, what do I have to do to get those guys to take me seriously?;
ASCA040LI;LI;When are you going to shut up and kiss me?;
ASCA041RA;RA;Um... I can hear that.;
ASCA042LI;LI;I know.;
ASCA043SA;SA;Surrender!;
ASCA044CO;CO;Never!;
ASCA045FO;FO;The Psychonauts have a word for people who turn on their own!;
ASCA046CO;CO;Ha! I don't need the Psychonauts anymore! I'm making my own army! Got a word for that?;
ASCA047FO;FO;Yeah. Gesundheit!;
ASCA048CO;CO;Heh?;
ASCA049CO;CO;Ah... ahh... ahhhh… AHCHOO!;
ASCA050RA;RA;Hey, that was my fight! I was ready for that one!;
ASCA051SA;SA;Always in such a rush, Razputin. It takes years before you're ready for combat of that magnitude.;
ASCA052FO;FO;You'd be surprised, Nein. This one's been acing all my extra credit exams.  ;
ASCA053RA;RA;I beat the Coach once already, and I can do it again.;
ASCA054MI;MI;Darling, that was just a remote projection of the Coach. He wasn't as strong as he would be...;
ASCA055MI;MI;...if he were to appear... in the real world.;
ASCA056CO;CO;Teeee Veee?;
ASCA057MI;MI;Ha ha ha!;
ASCA060CO;CO;Teee VEEE?;
ASCA061RA;RA;Where's his brain?;
ASCA062SA;SA;Oh, probably stuck in one of his plans to take over the world somewhere.;
ASCA063SA;SA;Ha ha!;
ASCA066CO;CO;Hey. How's the weather down there.;
ASCA067CO;CO;Ah, finally. Alone at last, eh Razputin?;
ASCA068RA;RA;Glad you're finally picking on someone your own size!;
ASCA069CO;CO;Yes, I've been dying for a chance to... PICK YOUR BRAIN.;
ASCA070RA;RA;Two can play that game!;
ASCA071CO;CO;Yeah, but only one can win!;
ASCA072CO;CO;Bwah ha ha ha!;
ASSH009SH;SH;Now you're back, Mr. Pokeylope, and you'll tell us what to do!;
ASSH010SH;SH;Right? You've got a plan or something, right Mr. Pokeylope?;
ASSH011SH;SH;Right???;
ASSH012PL;PL;That's right baby. Daddy's here. Everything's gonna be alllll right.;
ASSH013PL;PL;Now here's what we're gonna do.;
ASSH014SH;SH;Mmm. Uh-huh. Uh-huh. Mmm. Okay. Uh-huh. Uh-hmmm. Uh-hmmm…;
ASSH015PL;PL;(Mutter mutter.);
ASIF002NP;NP;Sacré bleu! I have been hit!;
ASIG000GL;GL;OH!;
ASIG002GL;GL;Now, who threw that?;
ASIG003GL;GL;If you don't like the performance, a simple "boo" will do.;
ASIB001BO;BO;Gah!;
ASIB002BO;BO;Not another tracking device!;
ASGT000GL;GL;Oh, you found my old trophy!;
ASGT001GL;GL;I should really put that thing away, before somebody hurts themselves on that gleaming, metal, clawlike part on the top. ;
ASGT002GL;GL;Say, would you like to hear the story of how I won that award, dear boy?;
ASGT003GL;GL;Or are you trying to take it, because you don't think I deserve it?;
ASGT004RA;RA;No, no. You deserve it!;
ASGT005GL;GL;I didn't take anything from you! I didn't ask to be famous! I just wanted you to love me!;
ASGT006GL;GL;Hey...;
ASGT007RA;RA;What?;
ASGT008GL;GL;YOU'RE SUPPOSED TO BE DEAD!;
ASGT011GL;GL;Oh, you're back to...;
ASGT012GL;GL;Take away everything I've worked for because you're jealous!;
ASGT014GL;GL;My award! Trying to leave me;
ASGT015GL;GL;Just like everybody else!;
ASGT016GL;GL;Back where you were my old friend. No one walks out on;
ASGT017GL;GL;Gloria Von Gouten!;
ASEG001GL;GL;Now, that's all the time I can give you, Mr. Reporter. I love the press, but simply must get back to the fans!;
ASGD052RA;RA;Excuse me, ma'am, but did you see a girl--;
ASAB000RA;RA;Have you crows seen a--;
ASAB001RA;RA;Hey! I was talking to you, jerks!;
ASAB002RA;RA;Hey, could you guys hold still for a minute?;
ASAB003RA;RA;I'm trying to read your minds.;
ASAB004RA;RA;Gah, it's no use! All they think about is worms.;
ASAB005RA;RA;So gross.;
ASAB006RA;RA;How about you?;
ASAB007RA;RA;Seen any suspicious characters around here lately?;
ASAB008RA;RA;Yeah, yeah. Bugs are delicious.;
ASAB009RA;RA;Tell me something I don't already know.;
ASAB010RA;RA;I don't suppose you all want to pull together and lift me up into that tower?;
ASAB011RA;RA;Yeah, yeah. Caw, caw, caw!;
ASAC000RA;RA;I don't want to hang it there. It's part of my costume!;
ASAD000RA;RA;Gloria didn't win that trophy for me to mess around with it.;
ASAD001RA;RA;She won it so I could use it as a disguise!;
ASAD002RA;RA;Finally! Recognition for my acting talents!;
ASAD003RA;RA;Raaar!;
ASAE000RA;RA;Guess I'm locked outside.;
ASAF000RA;RA;I don't wanna tickle that right now.;
ASCA073LI;LI;Wow.;
ASAA000PL;PL;Ow!;
ASAA001PL;PL;Hey!;
ASAA002PL;PL;Careful, there, now!;
ASAA003PL;PL;Nice and easy...;
ASAA004PL;PL;You gotta get rid of that mangy old brain, so he'll use my pretty one instead.;
ASAA005PL;PL;Throw away that old mangy brain!;
ASAA006PL;PL;Put me up on that pedestal, so he'll use me in the tank.;
ASAA007PL;PL;or...;
ASAA008PL;PL;The tank's empty!;
ASAA009PL;PL;Now's your chance!;
ASAA010PL;PL;Throw me in there!;
ASAA011PL;PL;Throw me into the Brain Tank!;
ASAA012PL;PL;If we could just get my beautiful mind into that tank's brain chamber, I could do some real damage!;
ASAA013PL;PL;Good!;
ASAA014PL;PL;Almost!;
ASAH000LF;LF;What's going on! What's that sound?;
ASAH001SH;SH;Oh the insane asylum just blew up. But don't worry. Mr. Pokeylope helped me save all the brains before it fell down.;
ASAH002LF;LF;Mr. Pokeylope?;
ASAH003LF;LF;Sam? Is that you? It's me, Linda. From the lake?;
ASAH004PL;PL;Linda. I haven't seen you in ages. You look so... different.;
ASAH005LF;LF;Uh, yeah. I've put on a little weight.;
ASAH006PL;PL;Ah, you know I don't mind that onnnnne bit.;
ASAH007LF;LF;Oh, Sam. You haven't changed at all!;
ASAH008LF;LF;Ah ha ha!;
ASUP000SH;SH;(pant!);
ASUP005SH;SH;Eek!;
ASUP006SH;SH;Eep!;
ASUP007SH;SH;Yeep!;
ASUP009SH;SH;Ah!;
ASUP010SH;SH;Grrk!;
ASUP011SH;SH;Scram!;
ASUP012SH;SH;Beat it!;
ASUP013SH;SH;Get lost!;
ASUQ000SH;SH;This is your last warning. Go back down right now or you'll be very, very sorry.;
ASAI000LO;LO;Ah ha! What's this?;
ASAI001LO;LO;Why it's a nice... little... precious... juicy...;
ASAI002LO;LO;BRAIN. ;
ASAI003LO;LO;Wrapped up in some sort of boy-shaped gobbly-gook!;
ASAI004LO;LO;Well, we'll soon have all that excess tissue removed, and then we can slip that brain into something more comfortable. ;
ASAI005LO;LO;SHEEGOR!;
ASAI006LO;LO;That package General Oleander mentioned has arrived. ;
ASAI007LO;LO;Please take it up to the holding area and keep it fresh until I'm ready... ;
ASAI008LO;LO;...to stick in my thumb, and pull out a... plum!;
ASAI009LO;LO;Ha ha ha ha!;
ASAI010SH;SH;I tried to warn you.;
ASAJ000SH;SH;Please don't make him any more angry than he is! Mr. Pokeylope's life is on the line!;
ASAJ001RA;RA;That was the last time I'll get caught, I promise!;
ASAK000RA;RA;Listen, the man you're working for is a deranged lunatic!;
ASAK001SH;SH;I know! I hate him, but if I don't do what he says, he'll... he'll…;
ASAK002RA;RA;Cook your little turtle from the inside out.;
ASAK003SH;SH;Gaahhhhh...;
ASAK004RA;RA;Sheegor, hostage situations like this are always extremely delicate.;
ASAK005RA;RA;I'll have to extract Mr. Pokeylope from his prison using my psychic powers.;
ASAK006RA;RA;After which, this Loboto character should be fairly trivial to neutralize.;
ASAK007SH;SH;Yes, because once we get Mr. Pokeylope back, he'll tell us what to do.;
ASAK008SH;SH;He always tells me what to do.;
ASAK009RA;RA;Yes...;
ASAL000SH;SH;Oh, poor Mr. Pokeylope.;
ASAL001SH;SH;He never hurt anyone.;
ASAL002SH;SH;Oh, please don't let anything happen to him.;
ASAL003SH;SH;I wish he were here right now so he could tell me what to do.;
ASAL004SH;SH;Mr. Pokeylope!;
ASAL005SH;SH;I made him his favorite chocolate cake, and he can't even come up here to enjoy it.;
ASAL006SH;SH;Boo hoo hoo!;
ASAL008SH;SH;(Whimpery tears.);
ASAL012SH;SH;Don't worry, Mr. Pokeylope. I'll guard your body and we'll get your brain back really soon. It's doing important work right now. It's on a mission.;
ASAM000SH;SH;I warned you not to come up here! They know you're coming!;
ASAM001SH;SH;They're going to take your brain!;
ASLB000SH;SH;Yes you are! Yes you are!;
ASLB001SH;SH;Mr. Pokeylope, he's my king! ;
ASLB002SH;SH;La la la la everything!;
ASLB003SH;SH;What's that Mr. Pokeylope?;
ASLB004SH;SH;Uh huh. Uh huh.;
ASLB005SH;SH;Hee hee hee hee hee hee!;
ASLB006SH;SH;You're so funny Mr. Pokeylope.;
ASLB007SH;SH;Hee hee hee.;
ASLB008SH;SH;Aw. So cute.;
ASLB009SH;SH;Someone's got chocolate breath! Someone does!;
ASLB010SH;SH;Oh mwah, mwah, mwah!;
ASLB011SH;SH;Mwah mwah mwah!;
ASLB012SH;SH;(Kiss!);
ASAN000RA;RA;So... did you say they knew I was coming?;
ASAN001SH;SH;Yeah. That little army man ought to be here any second.;
ASAN002SH;SH;Ow! Quit it!;
ASAN003SH;SH;Maybe they're right. Maybe you are mean and they should put your brain in one of those tanks.;
ASAN004SH;SH;Or else Mr. Pokeylope here will bite you on the pinky toe. Isn't that right Mr. P? ;
ASAN005SH;SH;Don't even try it.;
ASAN006SH;SH;Ooohhhhh ohhhhhohhhh... ;
ASAN007SH;SH;Oh, poor Mr. Pokeylope doesn't even know that I made his favorite cake today. He loves chocolate cake so much. If only he knew!;
ASAN008SH;SH;(she cries);
ASSI000SH;SH;Dr. Loboto. I have a new brain for you. It's...;
ASSI001SH;SH;It's a really, really good one.;
ASSI002LO;LO;That's what you always say, Sheegor.;
ASSI003SH;SH;No, this one is really special. It's a fighter.;
ASSI004LO;LO;Oh, just leave it there and I'll get to it right after I'm done with this experiment! ;
ASSI005SH;SH;O-o-okay.;
ASSI006PL;PL;Don't worry, baby. Just make sure I get put in that ol' tank and Daddy will take care of business.;
ASSI007SH;SH;I can't watch!;
ASAO000PL;PL;It's time to make the soup!;
ASAO001LO;LO;Ahhhh! Ahhhhh!;
ASAO002LO;LO;Ahhhhhhhhhhhh!;
ASLR009RA;RA;Milla!;
ASLR010RA;RA;LILI!!!;
ASUR000RA;RA;Well, here I am, up in the tower of an abandoned insane asylum. Wearing a straitjacket.;
ASUR001RA;RA;Talking to myself. ;
ASUR002RA;RA;Okay enough with the disguise.;
ASUR003RA;RA;The things I do for Lili's brain.;
ASUR004RA;RA;Well, if I'm going to get to the top of this thing, I'd better start hiking.;
ASPR000SA;SA;But Razputin. Recranialization of an adult brain without surgery...;
ASPR001MI;MI;That's a very advanced procedure. How did you know how to do it?;
ASPR002RA;RA;Well, I've studied it a little…;
ASPR003RA;RA;But Sheegor here knows more about handling brains than anyone I've ever met.;
ASPR004SA;SA;Really? You know I've been thinking about getting a lab assistant...;
ASPR005MI;MI;Sheegor, darling, do you know where all of the other children's brains are?;
ASPR006SA;SA;Well, if you can lead us to them--;
ASPR007SA;SA;We can bring them back to their owners... immediately...;
ASPR008LI;LI;A-hem!;
ASPR009SA;SA;Immediately after we break young Ms. Zanotto here out of her restraints.;
ASAP002LI;LI;Careful!;
ASAP003LI;LI;Maybe try it at the same time!;
ASAP004LI;LI;Raz! Come on! We need your help!;
ASAP005LI;LI;Oof!;
ASAP006LI;LI;It's getting hot.;
ASAP007LI;LI;That almost went in my eye.;
ASAP008LI;LI;If I didn't have this hat on, I'd bust this thing myself.;
ASAP009LI;LI;Harder!;
ASAP010SA;SA;Come on!;
ASAP011SA;SA;Break!;
ASAP012SA;SA;What did he make this out of?;
ASAP013SA;SA;Milla, let's try it without the omega phasing.;
ASAP014SA;SA;Are you sure you're using prime oscillations?;
ASAP015SA;SA;Maybe it's been psychically sealed?;
ASAP016SA;SA;Razputin, we could use a hand.;
ASAP017MI;MI;NNg.;
ASAP018MI;MI;Ha!;
ASAP019MI;MI;Ohhhh.;
ASAP020MI;MI;Grr.;
ASAP021MI;MI;Let's synchronize our sub harmonic pulses.;
ASAP022MI;MI;At the same time. One, two, three!;
ASAP023MI;MI;Almost got it that time I think!;
ASAP024MI;MI;Oh, hold on. Maybe this way.;
ASAP025MI;MI;Okay, now I'm really mad.;
ASAP026MI;MI;Hang on, Lili.;
ASAP027MI;MI;Raz, darling. Why aren't you helping?;
ASAQ000RA;RA;Hm. This elevator is locked up tight.;
ASAQ001RA;RA;Nope. Doesn't look like it's going to budge.;
ASAQ002RA;RA;That's the express elevator up to Doctor Loboto's lab.;
ASAQ003RA;RA;Hm. Judging from its position...;
ASAQ004RA;RA;I can take this elevator all they way down to the asylum grounds.;
ASAQ005RA;RA;I'm pretty high up. I hope this ride isn't too--;
ASAQ006RA;RA;Scary!;
ASAQ007RA;RA;Well at least it's fast.;
ASAR000RA;RA;Excellent. There it is.;
ASAR001RA;RA;Good work, Sheegor. ;
ASAR002RA;RA;Now all we have to do is get it in the Brain Tank somehow.;
ASAS000RA;RA;Ready to give up that jacket now?;
ASAS001FR;FR;Hey, I'm always ready to give up. Anything!;
ASAS002FR;FR;Oh no! I think I hear the enemy's bugles! They're rallying another attack!;
ASAS003NP;NP;Huh huh! My blood runs hot with passion for battle!;
ASAS004FR;FR;Oh, no. What's this? A secret weapon?;
ASAS005NP;NP;Put me down this instant or I will have you drawn and quartered!;
ASAS006FR;FR;That's okay, I'm used to getting beat.;
ASAS007NP;NP;Ha! Come on. Even Wellington hit harder than that!;
ASAS008FR;FR;Whoa wait a second...;
ASAS009FR;FR;I like war! War is fun! Victory is important to me.;
ASAS010NP;NP;No it is not! It is terrible. It is like eating British food every day.;
ASAS011FR;FR;Oooh, that was weird.;
ASAT000FR;FR;Zzz Zzz ZzzzzZZ…;
ASAT001FR;FR;ZZZZzzzZZZZzzz…;
ASAT002FR;FR;ZzzZZZZZZz-zzzz…;
ASAT003RA;RA;Hey, Fred.;
ASAT004FR;FR;Zzzz... What? No. Zzzzz…;
ASAT005RA;RA;What are you doing sticking around here?;
ASAT006FR;FR;Well, you know, now that I don't HAVE to play this game anymore...;
ASAT007FR;FR;I remembered that it was kind of fun!;
ASAT008FR;FR;Just running a couple strategy ideas through my head...;
ASAT009FR;FR;What a haunting sound.;
ASAT010FR;FR;Nice to meet you Mr. Pokeylope.;
ASAT011FR;FR;Mm, not today I'm afraid.;
ASAT012FR;FR;Hey, Raz. Do you mind? I'm trying to work out a Reverse Carpenter Gambit here...;
ASAT013FR;FR;Oh, wait. What? Oh no.. I'm still there!;
ASAT014FR;FR;I'm still on the battlefield back in Waterloo. Oh no...;
ASAT015FR;FR;Wait, hold on. ;
ASAT016FR;FR;That was strange.;
ASAU000RA;RA;Wow, a teddy bear. Those crazy kids...;
ASAU001FR;FR;That's not a teddy bear! That's my Hearty Knight! He's going to storm the castle!;
ASAU002NP;NP;I will believe that when I see it!;
ASAU003RA;RA;These little lawn gnome guys sure get around.;
ASAU004FR;FR;That's my Carpenter. He fixes bridges!;
ASAU005NP;NP;Which I love to break! Ha ha!;
ASAU006RA;RA;Looks like a rusty old wheel off one of those rusty old gurneys.;
ASAU007FR;FR;Don't make fun of my Militia men! Those guys are hard to recruit!;
ASAU008NP;NP;Not if they were inspired by their leader, or paid well, or well armed, or even fed!;
ASAU009FR;FR;I'm trying!;
ASAU010FR;FR;Don't bother. They fireproofed this whole building. A lot of the old inmates used to be firestarters, you know.;
ASAU011FR;FR;Oh great! You ruined everything. Now I lost.;
ASAU012NP;NP;You were losing anyway.;
ASAU013FR;FR;Oh just shut up and let me pout alone, will you.;
ASAU014NP;NP;I want to play again!;
ASAU015FR;FR;Interesting. Well, that's a possible strategy I guess.;
ASAW000ED;ED;Must you practice that instrument in here Razputin?;
ASAW001ED;ED;It is always a pleasure to meet an individual with great taste in boots.;
ASAW002ED;ED;What's that smell? I hope nothing's burning.;
ASAW003ED;ED;With all the flammable chemicals I have in here, that would be a disaster.;
ASAW004ED;ED;Ah, you try my patience, Razputin!;
ASAW005ED;ED;Nobody lifts Edgar Teglee!;
ASAW006ED;ED;I… uh… oh... Who chained this building to my leg?;
ASAW007ED;ED;I... really wish I had some pastels... Or water colors…;
ASAX000RA;RA;Sorry, but did you see a girl--;
ASAX001RA;RA;So, did you not see a girl come through here?;
ASAX002GL;GL;Handsome, I'm not the stage director. I don't track the entrances and exits.;
ASAX003RA;RA;What are you doing out here, Gloria? ;
ASAX004GL;GL;I can't remember the last time I came out here at night. It's so beautiful, isn't it?;
ASAX005GL;GL;These plants could use a little water though. Now where's that hose?;
ASAX006GL;GL;Ooh, sounds like one of the French horns in the orchestra is a little flat.;
ASAX007GL;GL;Pleasure to meet you. I'd sign your shell, but I haven't got a pen.;
ASAX008GL;GL;Oooooh...;
ASAX009GL;GL;Ah, that's fame for you. Red hot one moment, and cooling off the next.;
ASAX010GL;GL;Oooh, now I know this isn't supposed to happen.;
ASAX011GL;GL;Ooh!;
ASAX012GL;GL;OoooOooohhh ooohhhooooOOOoo..;
ASAY000BO;BO;Ahh, the call of the pelican. The pelican knows the danger of plastics.;
ASAY001RA;RA;Hey, did you happen to see a girl drop this bracelet?;
ASAY002BO;BO;How could I see anything? When we've all got our heads in the sand?;
ASAY003BO;BO;Nothing can distract me from the mission. ;
ASAY004BO;BO;I will not rest until I've delivered the milk.;
ASAZ000RA;RA;Man, something that ugly really should be burned.;
ASBA000SA;SA;Teeee Veeee.;
ASBA001SA;SA;Razputin, instead of that why don't you help me free Ms. Zanotto?;
ASBB001MI;MI;That's nice, darling, but why don't you help us instead?;
ASBC000RA;RA;Okay, then we'll talk about that making out thing later.;
ASBC001LI;LI;Why do boys have no concept of a "moment?";
ASBC002LI;LI;THAT was a moment. THIS is not a moment. Sheesh.;
ASBC003RA;RA;Hey, hey. I totally understand. I swear.;
ASBC004RA;RA;So is this going to be like... an open mouth kiss, or--;
ASBC005LI;LI;Raz! Go get Sasha and Milla's brains back so you can all bust me out of here!;
ASBC006RA;RA;Right!;
ASZG000TO;TO;Excellent find! A fellow cadet's brain! If you take it back to Ford Cruller for recranialization, your total mental health potential will be increased!;
ASZF000TO;TO;Punch jar to free brain.;
ASBD002RA;RA;I don't think I can fit that jar in my backpack, but if I busted out the brain... I'll bet they compress nicely.;
ASBD003RA;RA;Bobby Zilch? I didn't know you had a brain. Heh heh. Man, I wish you were here for that joke, Bobby.;
ASBD004RA;RA;Dogen Boole! I told you I'd get your brain back!;
ASBD005RA;RA;Benny. Huh. I thought it would be smaller.;
ASBD006RA;RA;Elka Doom. Maybe I should let J.T. have some time alone before I return this brain.;
ASBD007RA;RA;Kitty's brain. You know, I hate to say it, but it IS better groomed than the rest of the brains. ;
ASBD008RA;RA;How Chloe sneezed this one through that helmet, we'll never know.;
ASBD009RA;RA;Don't worry, Franke. I'll put this one right next to Kitty's.;
ASBD010RA;RA;J.T.'s brain? How'd this little dogie get out of the pen?;
ASBD011RA;RA;Yo, Quentin. Good to see your brain again.;
ASBD012RA;RA;How can something as small as Vernon's brain hold so many boring stories?;
ASBD013RA;RA;I'm surprised Milka's brain doesn't go invisible when I get close to it.;
ASBD014RA;RA;Yay! Woo-hoo! Crystal's brain! Let's hear it for thinking!;
ASBD015RA;RA;Clem's brain! Three cheers for brains! ;
ASBD016RA;RA;To think that every cell in Nils' brain is dedicated to the ladies.;
ASBD017RA;RA;Better give Maloof's brain to Mikhail ASAP so he can protect it.;
ASBD018RA;RA;Welcome back to the thinking world, Mikhail.;
ASBD019RA;RA;Huh. Phoebe's brain is warmer than the others'.;
ASBD020RA;RA;Elton, what can I tell you? You were right. The old legends were true.;
ASBD021RA;RA;Chops. What is up, eh?;
ASBE000RA;RA;That poor little turtle. If only I could reach in there and save him! But I can't!;
ASBE001LO;LO;(sniff, sniff);
ASBE002LO;LO;Mmmmm. Do I smell... turtle soup?;
ASBG000RA;RA;Mr. Pokeylope, if you could move just under that hole there?;
ASBG001RA;RA;Then I could lift you straight out.;
ASBG002RA;RA;Could you do that for me? Huh?;
ASBH000RA;RA;I'd never get it past that psychic shield.;
ASBH001RA;RA;And anyway, now's not the time for turtle brain diving!;
ASBH002PL;PL;Man, that song reminds me of this fine chick I used to date.;
ASBH003PL;PL;Hmmmmmmm.;
ASBH004PL;PL;Hey now, when I get into that Brain Tank, I'll have a choice of who to shoot, understand?;
ASBI000RA;RA;There's the Brain Tank from my vision!;
ASBI001RA;RA;It says "Scale Prototype" on the side, "1/4 actual size.";
ASBI002RA;RA;Uh oh...;
ASBI003LO;LO;Hey, what was that? Perhaps I should turn around slowly to see who's there...;
ASBJ000ED;ED;Oh, great. Now what am I supposed to do?;
ASBJ001ED;ED;It's not like I can reach a regular restroom when I'm all chained up like this.;
ASBK000RA;RA;There he is, Doctor Loboto.;
ASBK001RA;RA;I feel like I know him so well, having practically lived in his skin earlier today.;
ASBK002RA;RA;I'd never get it through that shield. ;
ASBK003RA;RA;And some minds, I really just don't want to see.;
ASBK004RA;RA;Alright, so maybe I do, but I still can't get in there.;
ASBM001GL;GL;I believe I shall happily retire... while I'm still young.;
ASBN000BO;BO;You, you're part of it! Stay away!;
ASBP000GL;GL;You can walk away from the stage young man, but show business will always be a part of you.;
ASBM000GL;GL;Handsome, the spotlight is all yours.;
ASBF004ED;ED;Gahh! Sorry. Another bad flashback.;
ASZB000TO;TO;Lungfish Call;
ASZB001TO;TO;Straitjacket;
ASZB002TO;TO;Birthday Cake;
ASZE000TO;TO;Got the Straitjacket;
ASZB003TO;TO;Gloria's Trophy;
ASZB004TO;TO;Loboto's Portrait;
ASZB005TO;TO;Lili's Bracelet;
ASZB006TO;TO;Pokeylope;
ASZF001TO;TO;/Loboto/ From the Desk of Dr. Caligosto Loboto, D.D.S. Please be advised that I have taken measures to protect my patient, Crispin Whytehead, from any and all invasive psychic procedures.;
ASZF002TO;TO;Even if your name is Coach Oleander and even if I am currently working with you to take over the world, that doesn't give you the right to recruit away my elevator operator with your little mental tricks!;
ASZB007TO;TO;Bobby's Brain;
ASZB008TO;TO;Dogen's Brain;
ASZB009TO;TO;Benny's Brain;
ASZB010TO;TO;Elka's Brain;
ASZB011TO;TO;Kitty's Brain;
ASZB012TO;TO;Chloe's Brain;
ASZB013TO;TO;Franke's Brain;
ASZB014TO;TO;J.T.'s Brain;
ASZB015TO;TO;Quentin's Brain;
ASZB016TO;TO;Vernon's Brain;
ASZB017TO;TO;Milka's Brain;
ASZB018TO;TO;Crystal's Brain;
ASZB019TO;TO;Clem's Brain;
ASZB020TO;TO;Nils' Brain;
ASZB021TO;TO;Maloof's Brain;
ASZB022TO;TO;Mikhail's Brain;
ASZB023TO;TO;Phoebe's Brain;
ASZB024TO;TO;Elton's Brain;
ASZB025TO;TO;Chops' Brain;
ASAY005BO;BO;Wait a minute. I think there might not be a conspiracy after all. It's possible I am suffering from paranoid delusions, linked to an entity I call "the Milkman" who is, in actuality...;
ASAY006BO;BO;...the mummified remains of Abraham Lincoln!;
ASZB026TO;TO;Crow Feather;
ASZA000TO;TO;I'm getting the feeling that you won't get too far with this fella until you earn the power of TELEKINESIS. You'll earn that power at RANK 20. Do you still want to jump in and try?;
ASZA001TO;TO;Jump in;
ASZA002TO;TO;Come back later;
ASZA003TO;TO;I'm getting the feeling that you won't get too far with this gal until you earn the power of INVISIBILITY. You'll earn that at RANK 30. Do you still want to jump in and try?;
ASZA004TO;TO;I'm getting the feeling that you won't get too far with this fella until you earn the power of INVISIBILITY. You'll earn that at RANK 30. Do you still want to jump in and try?;
ASBQ000RA;RA;Yes! I got a brain!;
ASBQ001FO;FO;Finally! Now your ears won't whistle so much when the wind blows!;
ASBQ002FO;FO;Ha ha!;
